winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
8,clipperzpmv,73.04,4,Bryce McGowens,DEN,4.4,1.4,3.0,2025-12-11T00:00:00+00:00
8,clipperzpmv,73.04,5,Maxime Raynaud,SAC,2.3,1.2,3.0,2025-12-11T00:00:00+00:00
9,3.van,72.55,1,Nikola Jokic,DEN,8.4,2.0,0,2025-12-11T00:00:00+00:00
9,3.van,72.55,2,Neemias Queta,BOS,1.8,1.8,1.4,2025-12-11T00:00:00+00:00
9,3.van,72.55,3,Bobby Portis,BOS,5.8,1.6,2.1,2025-12-11T00:00:00+00:00
9,3.van,72.55,4,Maxime Raynaud,SAC,2.3,1.4,3.0,2025-12-11T00:00:00+00:00
9,3.van,72.55,5,Bryce McGowens,DEN,4.4,1.2,3.0,2025-12-11T00:00:00+00:00
10,macsaviour,72.54,1,Nikola Jokic,DEN,8.4,2.0,0,2025-12-11T00:00:00+00:00
10,macsaviour,72.54,2,Derik Queen,NOP,3.6,1.8,1.4,2025-12-11T00:00:00+00:00
10,macsaviour,72.54,3,Jordan Walsh,BOS,3.9,1.6,2.0,2025-12-11T00:00:00+00:00
10,macsaviour,72.54,4,Bobby Portis,BOS,5.8,1.4,2.1,2025-12-11T00:00:00+00:00
10,macsaviour,72.54,5,Maxime Raynaud,SAC,2.3,1.2,3.0,2025-12-11T00:00:00+00:00
11,jeramii,72.49,1,Nikola Jokic,DEN,8.4,2.0,0,2025-12-11T00:00:00+00:00
11,jeramii,72.49,2,Derik Queen,NOP,3.6,1.8,1.4,2025-12-11T00:00:00+00:00
11,jeramii,72.49,3,Neemias Queta,BOS,1.8,1.6,1.4,2025-12-11T00:00:00+00:00
11,jeramii,72.49,4,Bobby Portis,BOS,5.8,1.4,2.1,2025-12-11T00:00:00+00:00
11,jeramii,72.49,5,Bryce McGowens,DEN,4.4,1.2,3.0,2025-12-11T00:00:00+00:00
12,thegerlegend,72.40,1,Nikola Jokic,DEN,8.4,2.0,0,2025-12-11T00:00:00+00:00
12,thegerlegend,72.40,2,Cameron Johnson,BKN,2.0,1.8,2.2,2025-12-11T00:00:00+00:00
12,thegerlegend,72.40,3,Bobby Portis,BOS,5.8,1.6,2.1,2025-12-11T00:00:00+00:00
12,thegerlegend,72.40,4,Jose Alvarado,NOP,2.0,1.4,2.5,2025-12-11T00:00:00+00:00
12,thegerlegend,72.40,5,Bryce McGowens,DEN,4.4,1.2,3.0,2025-12-11T00:00:00+00:00
