winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,skysmores,65.55,1,Shai Gilgeous-Alexander,OKC,6.1,2.0,,2026-03-28T12:00:00.000000+00:00
1,skysmores,65.55,2,Joel Embiid,PHI,4.2,2.8,,2026-03-28T12:00:00.000000+00:00
1,skysmores,65.55,3,Tristan da Silva,ORL,3.4,4.1,,2026-03-28T12:00:00.000000+00:00
1,skysmores,65.55,4,Moses Moody,GS,3.9,4.4,,2026-03-28T12:00:00.000000+00:00
1,skysmores,65.55,5,Isaac Okoro,CLE,2.6,4.2,,2026-03-28T12:00:00.000000+00:00
2,alex.__,62.11,1,Kon Knueppel,CHA,2.7,3.9,,2026-03-28T12:00:00.000000+00:00
2,alex.__,62.11,2,Derrick Jones Jr.,LAC,2.6,3.8,,2026-03-28T12:00:00.000000+00:00
2,alex.__,62.11,3,Tristan da Silva,ORL,3.4,4.1,,2026-03-28T12:00:00.000000+00:00
2,alex.__,62.11,4,Moses Moody,GS,3.9,4.4,,2026-03-28T12:00:00.000000+00:00
2,alex.__,62.11,5,Isaac Okoro,CLE,2.6,4.2,,2026-03-28T12:00:00.000000+00:00
3,nartis,58.88,1,Shai Gilgeous-Alexander,OKC,6.1,2.0,,2026-03-28T12:00:00.000000+00:00
3,nartis,58.88,2,Dyson Daniels,ATL,3.8,3.6,,2026-03-28T12:00:00.000000+00:00
3,nartis,58.88,3,Ryan Kalkbrenner,CHA,3.3,3.2,,2026-03-28T12:00:00.000000+00:00
3,nartis,58.88,4,Tre Mann,CHA,2.2,4.1,,2026-03-28T12:00:00.000000+00:00
3,nartis,58.88,5,Zaccharie Risacher,ATL,3.4,4.0,,2026-03-28T12:00:00.000000+00:00
4,wmv0,58.70,1,Joel Embiid,PHI,4.2,3.0,,2026-03-28T12:00:00.000000+00:00
4,wmv0,58.70,2,Josh Giddey,CHI,5.3,2.0,,2026-03-28T12:00:00.000000+00:00
4,wmv0,58.70,3,Dyson Daniels,ATL,3.8,3.4,,2026-03-28T12:00:00.000000+00:00
4,wmv0,58.70,4,Kon Knueppel,CHA,2.7,3.3,,2026-03-28T12:00:00.000000+00:00
4,wmv0,58.70,5,Zaccharie Risacher,ATL,3.4,4.0,,2026-03-28T12:00:00.000000+00:00
