winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,heembobjrr,60.44,1,Jalen Johnson,ATL,5.7,2.0,0.2,2026-01-09T23:59:00Z
1,heembobjrr,60.44,2,Peyton Watson,DEN,3.9,1.8,1.7,2026-01-09T23:59:00Z
1,heembobjrr,60.44,3,Dyson Daniels,ATL,5.1,1.6,1.0,2026-01-09T23:59:00Z
1,heembobjrr,60.44,4,Aaron Wiggins,OKC,2.3,1.4,2.4,2026-01-09T23:59:00Z
1,heembobjrr,60.44,5,Kenrich Williams,OKC,2.9,1.2,3.0,2026-01-09T23:59:00Z
2,sammy689,59.81,1,Jalen Johnson,ATL,5.7,2.0,0.2,2026-01-09T23:59:00Z
2,sammy689,59.81,2,Zion Williamson,NOP,6.0,1.8,0.6,2026-01-09T23:59:00Z
2,sammy689,59.81,3,Jalen Williams,OKC,4.0,1.6,0.9,2026-01-09T23:59:00Z
2,sammy689,59.81,4,Peyton Watson,DEN,3.9,1.4,1.7,2026-01-09T23:59:00Z
2,sammy689,59.81,5,Luguentz Dort,OKC,2.7,1.2,2.9,2026-01-09T23:59:00Z
3,mynewcharacter,59.49,1,Devin Booker,PHX,4.9,2.0,0.5,2026-01-09T23:59:00Z
3,mynewcharacter,59.49,2,Kevin Durant,PHX,5.0,1.8,0.5,2026-01-09T23:59:00Z
3,mynewcharacter,59.49,3,Payton Pritchard,BOS,5.1,1.6,0.8,2026-01-09T23:59:00Z
3,mynewcharacter,59.49,4,Dyson Daniels,ATL,5.1,1.4,1.0,2026-01-09T23:59:00Z
3,mynewcharacter,59.49,5,Derik Queen,CHA,4.5,1.2,1.3,2026-01-09T23:59:00Z
4,tymitt,59.47,1,Jalen Williams,OKC,4.0,2.0,0.9,2026-01-09T23:59:00Z
4,tymitt,59.47,2,Ajay Mitchell,CLE,2.9,1.8,1.2,2026-01-09T23:59:00Z
4,tymitt,59.47,3,Peyton Watson,DEN,3.9,1.6,1.7,2026-01-09T23:59:00Z
4,tymitt,59.47,4,Luguentz Dort,OKC,2.7,1.4,2.9,2026-01-09T23:59:00Z
4,tymitt,59.47,5,Sam Hauser,BOS,3.6,1.2,3.0,2026-01-09T23:59:00Z
4,damonkeman24,59.47,1,Jalen Williams,OKC,4.0,2.0,0.9,2026-01-09T23:59:00Z
4,damonkeman24,59.47,2,Ajay Mitchell,CLE,2.9,1.8,1.2,2026-01-09T23:59:00Z
4,damonkeman24,59.47,3,Peyton Watson,DEN,3.9,1.6,1.7,2026-01-09T23:59:00Z
4,damonkeman24,59.47,4,Luguentz Dort,OKC,2.7,1.4,2.9,2026-01-09T23:59:00Z
4,damonkeman24,59.47,5,Sam Hauser,BOS,3.6,1.2,3.0,2026-01-09T23:59:00Z
6,5red14,59.13,1,Jalen Johnson,ATL,5.7,2.0,0.2,2026-01-09T23:59:00Z
6,5red14,59.13,2,Dillon Brooks,HOU,4.5,1.8,1.1,2026-01-09T23:59:00Z
6,5red14,59.13,3,Derik Queen,CHA,4.5,1.6,1.3,2026-01-09T23:59:00Z
6,5red14,59.13,4,Zion Williamson,NOP,6.0,1.4,0.6,2026-01-09T23:59:00Z
6,5red14,59.13,5,Kevin Durant,PHX,5.0,1.2,0.5,2026-01-09T23:59:00Z
7,nate,58.52,1,Jalen Johnson,ATL,5.7,2.0,0.2,2026-01-09T23:59:00Z
7,nate,58.52,2,DeMar DeRozan,SAC,3.8,1.8,0.9,2026-01-09T23:59:00Z
7,nate,58.52,3,Dyson Daniels,ATL,5.1,1.6,1.0,2026-01-09T23:59:00Z
7,nate,58.52,4,Dillon Brooks,HOU,4.5,1.4,1.1,2026-01-09T23:59:00Z
7,nate,58.52,5,Peyton Watson,DEN,3.9,1.2,1.7,2026-01-09T23:59:00Z
8,mpisthatyou,57.94,1,Jalen Johnson,ATL,5.7,2.0,0.2,2026-01-09T23:59:00Z
8,mpisthatyou,57.94,2,Shaedon Sharpe,POR,3.8,1.8,1.0,2026-01-09T23:59:00Z
8,mpisthatyou,57.94,3,Derik Queen,CHA,4.5,1.6,1.3,2026-01-09T23:59:00Z
8,mpisthatyou,57.94,4,Peyton Watson,DEN,3.9,1.4,1.7,2026-01-09T23:59:00Z
8,mpisthatyou,57.94,5,Egor Demin,OKC,2.9,1.2,2.1,2026-01-09T23:59:00Z
