winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,kintsugi,85.25,1,Brice Sensabaugh,IND,7.9,2.0,3.0,2026-01-14T23:59:00Z
1,kintsugi,85.25,2,Jalen Pickett,IND,1.9,1.8,2.9,2026-01-14T23:59:00Z
1,kintsugi,85.25,3,Kyle Filipowski,UTA,3.4,1.6,2.5,2026-01-14T23:59:00Z
1,kintsugi,85.25,4,Daniel Gafford,DAL,1.5,1.4,2.5,2026-01-14T23:59:00Z
1,kintsugi,85.25,5,Precious Achiuwa,NYK,4.2,1.2,2.9,2026-01-14T23:59:00Z
2,achiuwa,83.48,1,Peyton Watson,DEN,2.4,2.0,1.5,2026-01-14T23:59:00Z
2,achiuwa,83.48,2,Collin Murray-Boyles,SAS,2.4,1.8,2.5,2026-01-14T23:59:00Z
2,achiuwa,83.48,3,Precious Achiuwa,NYK,4.2,1.6,2.9,2026-01-14T23:59:00Z
2,achiuwa,83.48,4,Yanic Konan Niederhauser,SAS,2.9,1.4,3.0,2026-01-14T23:59:00Z
2,achiuwa,83.48,5,Brice Sensabaugh,IND,7.9,1.2,3.0,2026-01-14T23:59:00Z
3,noahelk,80.64,1,Jordan Miller,MIA,3.0,2.0,3.0,2026-01-14T23:59:00Z
3,noahelk,80.64,2,Brice Sensabaugh,IND,7.9,1.8,3.0,2026-01-14T23:59:00Z
3,noahelk,80.64,3,Russell Westbrook,DEN,3.4,1.6,1.0,2026-01-14T23:59:00Z
3,noahelk,80.64,4,Trey Murphy III,NOP,5.9,1.4,0.6,2026-01-14T23:59:00Z
3,noahelk,80.64,5,Naji Marshall,DAL,2.7,1.2,1.5,2026-01-14T23:59:00Z
4,logangeo,78.66,1,Peyton Watson,DEN,2.4,2.0,1.5,2026-01-14T23:59:00Z
4,logangeo,78.66,2,Collin Murray-Boyles,SAS,2.4,1.8,2.5,2026-01-14T23:59:00Z
4,logangeo,78.66,3,Precious Achiuwa,NYK,4.2,1.6,2.9,2026-01-14T23:59:00Z
4,logangeo,78.66,4,Jalen Pickett,IND,1.9,1.4,2.9,2026-01-14T23:59:00Z
4,logangeo,78.66,5,Brice Sensabaugh,IND,7.9,1.2,3.0,2026-01-14T23:59:00Z
4,croatia,78.66,1,Peyton Watson,DEN,2.4,2.0,1.5,2026-01-14T23:59:00Z
4,croatia,78.66,2,Collin Murray-Boyles,SAS,2.4,1.8,2.5,2026-01-14T23:59:00Z
4,croatia,78.66,3,Precious Achiuwa,NYK,4.2,1.6,2.9,2026-01-14T23:59:00Z
4,croatia,78.66,4,Jalen Pickett,IND,1.9,1.4,2.9,2026-01-14T23:59:00Z
4,croatia,78.66,5,Brice Sensabaugh,IND,7.9,1.2,3.0,2026-01-14T23:59:00Z
4,ozone,78.66,1,Peyton Watson,DEN,2.4,2.0,1.5,2026-01-14T23:59:00Z
4,ozone,78.66,2,Collin Murray-Boyles,SAS,2.4,1.8,2.5,2026-01-14T23:59:00Z
4,ozone,78.66,3,Precious Achiuwa,NYK,4.2,1.6,2.9,2026-01-14T23:59:00Z
4,ozone,78.66,4,Jalen Pickett,IND,1.9,1.4,2.9,2026-01-14T23:59:00Z
4,ozone,78.66,5,Brice Sensabaugh,IND,7.9,1.2,3.0,2026-01-14T23:59:00Z
4,nickaustin18,78.66,1,Peyton Watson,DEN,2.4,2.0,1.5,2026-01-14T23:59:00Z
4,nickaustin18,78.66,2,Collin Murray-Boyles,SAS,2.4,1.8,2.5,2026-01-14T23:59:00Z
4,nickaustin18,78.66,3,Precious Achiuwa,NYK,4.2,1.6,2.9,2026-01-14T23:59:00Z
4,nickaustin18,78.66,4,Jalen Pickett,IND,1.9,1.4,2.9,2026-01-14T23:59:00Z
4,nickaustin18,78.66,5,Brice Sensabaugh,IND,7.9,1.2,3.0,2026-01-14T23:59:00Z
4,hulkman1025,78.66,1,Peyton Watson,DEN,2.4,2.0,1.5,2026-01-14T23:59:00Z
4,hulkman1025,78.66,2,Collin Murray-Boyles,SAS,2.4,1.8,2.5,2026-01-14T23:59:00Z
4,hulkman1025,78.66,3,Precious Achiuwa,NYK,4.2,1.6,2.9,2026-01-14T23:59:00Z
4,hulkman1025,78.66,4,Jalen Pickett,IND,1.9,1.4,2.9,2026-01-14T23:59:00Z
4,hulkman1025,78.66,5,Brice Sensabaugh,IND,7.9,1.2,3.0,2026-01-14T23:59:00Z
