winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,henrythegoalie,63.24,1,Trey Murphy III,NOP,5.5,2.8,,2025-12-02T00:00:00+00:00
1,henrythegoalie,63.24,2,Jaden McDaniels,MIN,3.2,3.0,,2025-12-02T00:00:00+00:00
1,henrythegoalie,63.24,3,Rudy Gobert,MIN,5.4,2.9,,2025-12-02T00:00:00+00:00
1,henrythegoalie,63.24,4,Mikal Bridges,NYK,7.2,2.0,,2025-12-02T00:00:00+00:00
1,henrythegoalie,63.24,5,Jaylen Brown,BOS,5.4,1.5,,2025-12-02T00:00:00+00:00
2,gr0ve,62.34,1,Anthony Edwards,MIN,5.7,2.3,,2025-12-02T00:00:00+00:00
2,gr0ve,62.34,2,Mikal Bridges,NYK,7.2,2.4,,2025-12-02T00:00:00+00:00
2,gr0ve,62.34,3,Jaylen Brown,BOS,5.4,1.9,,2025-12-02T00:00:00+00:00
2,gr0ve,62.34,4,Rudy Gobert,MIN,5.4,2.7,,2025-12-02T00:00:00+00:00
2,gr0ve,62.34,5,De'Aaron Fox,SAC,4.4,1.6,,2025-12-02T00:00:00+00:00
3,arkie,62.23,1,Anthony Edwards,MIN,5.7,2.3,,2025-12-02T00:00:00+00:00
3,arkie,62.23,2,Naz Reid,MIN,4.5,3.2,,2025-12-02T00:00:00+00:00
3,arkie,62.23,3,Zach Edey,MEM,3.6,2.4,,2025-12-02T00:00:00+00:00
3,arkie,62.23,4,Harrison Barnes,SAC,5.1,3.2,,2025-12-02T00:00:00+00:00
3,arkie,62.23,5,Derik Queen,NOP,3.5,2.8,,2025-12-02T00:00:00+00:00
4,thijs10,62.01,1,Shai Gilgeous-Alexander,OKC,5.7,2.0,,2025-12-02T00:00:00+00:00
4,thijs10,62.01,2,Tyrese Maxey,PHI,6.1,1.8,,2025-12-02T00:00:00+00:00
4,thijs10,62.01,3,Anthony Edwards,MIN,5.7,1.9,,2025-12-02T00:00:00+00:00
4,thijs10,62.01,4,Mikal Bridges,NYK,7.2,2.0,,2025-12-02T00:00:00+00:00
4,thijs10,62.01,5,Pat Spencer,GSW,3.5,4.2,,2025-12-02T00:00:00+00:00
5,k8s_,61.74,1,Anthony Edwards,MIN,5.7,2.3,,2025-12-02T00:00:00+00:00
5,k8s_,61.74,2,Tyrese Maxey,PHI,6.1,1.8,,2025-12-02T00:00:00+00:00
5,k8s_,61.74,3,Josh Hart,NYK,3.7,2.7,,2025-12-02T00:00:00+00:00
5,k8s_,61.74,4,Rudy Gobert,MIN,5.4,2.7,,2025-12-02T00:00:00+00:00
5,k8s_,61.74,5,Mikal Bridges,NYK,7.2,1.8,,2025-12-02T00:00:00+00:00
6,preskojtm,61.51,1,Anthony Edwards,MIN,5.7,2.3,,2025-12-02T00:00:00+00:00
6,preskojtm,61.51,2,Shai Gilgeous-Alexander,OKC,5.7,1.8,,2025-12-02T00:00:00+00:00
6,preskojtm,61.51,3,Jaylen Brown,BOS,5.4,1.9,,2025-12-02T00:00:00+00:00
6,preskojtm,61.51,4,Mikal Bridges,NYK,7.2,2.0,,2025-12-02T00:00:00+00:00
6,preskojtm,61.51,5,Rudy Gobert,MIN,5.4,2.5,,2025-12-02T00:00:00+00:00
7,smwinter,61.33,1,Tyrese Maxey,PHI,6.1,2.0,,2025-12-02T00:00:00+00:00
7,smwinter,61.33,2,Anthony Edwards,MIN,5.7,2.1,,2025-12-02T00:00:00+00:00
7,smwinter,61.33,3,Rudy Gobert,MIN,5.4,2.9,,2025-12-02T00:00:00+00:00
7,smwinter,61.33,4,Derik Queen,NOP,3.5,3.0,,2025-12-02T00:00:00+00:00
7,smwinter,61.33,5,Trey Murphy III,NOP,5.5,2.0,,2025-12-02T00:00:00+00:00
8,dublang,61.00,1,Jaylen Brown,BOS,5.4,2.3,,2025-12-02T00:00:00+00:00
8,dublang,61.00,2,Jared McCain,PHI,2.3,4.8,,2025-12-02T00:00:00+00:00
8,dublang,61.00,3,Harrison Barnes,SAC,5.1,3.4,,2025-12-02T00:00:00+00:00
8,dublang,61.00,4,Marvin Bagley III,WSH,2.6,4.0,,2025-12-02T00:00:00+00:00
8,dublang,61.00,5,Jose Alvarado,NOP,2.5,3.9,,2025-12-02T00:00:00+00:00
