winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,isaiah joe enthusiastt,76.92,1,Trey Murphy III,NOP,6.8,3.1,,2025-11-08T12:00:00+00:00
1,isaiah joe enthusiastt,76.92,2,Zaccharie Risacher,ATL,3.3,3.7,,2025-11-08T12:00:00+00:00
1,isaiah joe enthusiastt,76.92,3,Kel'el Ware,MIA,2.5,3.6,,2025-11-08T12:00:00+00:00
1,isaiah joe enthusiastt,76.92,4,John Collins,ATL,3.2,3.7,,2025-11-08T12:00:00+00:00
1,isaiah joe enthusiastt,76.92,5,Naji Marshall,NOP,5.7,4.0,,2025-11-08T12:00:00+00:00
2,reubzn,75.71,1,Zaccharie Risacher,ATL,3.3,3.9,,2025-11-08T12:00:00+00:00
2,reubzn,75.71,2,Keaton Wallace,ATL,2.7,4.8,,2025-11-08T12:00:00+00:00
2,reubzn,75.71,3,Dyson Daniels,ATL,4.0,3.0,,2025-11-08T12:00:00+00:00
2,reubzn,75.71,4,Mouhamed Gueye,ATL,5.5,4.4,,2025-11-08T12:00:00+00:00
2,reubzn,75.71,5,Asa Newell,ATL,3.2,4.2,,2025-11-08T12:00:00+00:00
3,veesh,74.24,1,Luka Doncic,LAL,3.4,2.0,,2025-11-08T12:00:00+00:00
3,veesh,74.24,2,Kel'el Ware,MIA,2.5,3.8,,2025-11-08T12:00:00+00:00
3,veesh,74.24,3,Herb Jones,NOP,2.6,4.1,,2025-11-08T12:00:00+00:00
3,veesh,74.24,4,Naji Marshall,NOP,5.7,4.2,,2025-11-08T12:00:00+00:00
3,veesh,74.24,5,Mouhamed Gueye,ATL,5.5,4.2,,2025-11-08T12:00:00+00:00
4,ivanruiz,74.03,1,Nikola Jokic,DEN,5.7,2.0,,2025-11-08T12:00:00+00:00
4,ivanruiz,74.03,2,Luka Doncic,LAL,3.4,1.8,,2025-11-08T12:00:00+00:00
4,ivanruiz,74.03,3,Dyson Daniels,ATL,4.0,3.0,,2025-11-08T12:00:00+00:00
4,ivanruiz,74.03,4,Mouhamed Gueye,ATL,5.5,4.4,,2025-11-08T12:00:00+00:00
4,ivanruiz,74.03,5,Nikola Jovic,MIA,5.2,3.9,,2025-11-08T12:00:00+00:00
5,kapisokol,73.56,1,Luka Doncic,LAL,3.4,2.0,,2025-11-08T12:00:00+00:00
5,kapisokol,73.56,2,Ivica Zubac,LAC,4.2,2.8,,2025-11-08T12:00:00+00:00
5,kapisokol,73.56,3,Trey Murphy III,NOP,6.8,2.7,,2025-11-08T12:00:00+00:00
5,kapisokol,73.56,4,CJ McCollum,NOP,4.2,3.3,,2025-11-08T12:00:00+00:00
5,kapisokol,73.56,5,Naji Marshall,NOP,5.7,4.0,,2025-11-08T12:00:00+00:00
6,jonker,73.56,1,Luka Doncic,LAL,3.4,2.0,,2025-11-08T12:00:00+00:00
6,jonker,73.56,2,Ivica Zubac,LAC,4.2,2.8,,2025-11-08T12:00:00+00:00
6,jonker,73.56,3,Trey Murphy III,NOP,6.8,2.7,,2025-11-08T12:00:00+00:00
6,jonker,73.56,4,CJ McCollum,NOP,4.2,3.3,,2025-11-08T12:00:00+00:00
6,jonker,73.56,5,Naji Marshall,NOP,5.7,4.0,,2025-11-08T12:00:00+00:00
