winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,octogon,93.27,1,Kevin Durant,PHX,5.1,3.2,,2026-03-28T00:00:00.000000+00:00
1,octogon,93.27,2,James Harden,LAC,5.6,3.0,,2026-03-28T00:00:00.000000+00:00
1,octogon,93.27,3,Cam Thomas,BKN,4.3,4.1,,2026-03-28T00:00:00.000000+00:00
1,octogon,93.27,4,Jarrett Allen,CLE,4.8,4.4,,2026-03-28T00:00:00.000000+00:00
1,octogon,93.27,5,Kawhi Leonard,LAC,5.1,4.2,,2026-03-28T00:00:00.000000+00:00
2,damianpod,91.79,1,Cam Thomas,BKN,4.3,4.5,,2026-03-28T00:00:00.000000+00:00
2,damianpod,91.79,2,Kawhi Leonard,LAC,5.1,4.8,,2026-03-28T00:00:00.000000+00:00
2,damianpod,91.79,3,Cooper Flagg,DAL,2.8,4.6,,2026-03-28T00:00:00.000000+00:00
2,damianpod,91.79,4,Jarrett Allen,CLE,4.8,4.4,,2026-03-28T00:00:00.000000+00:00
2,damianpod,91.79,5,Kel'el Ware,MIA,3.4,4.2,,2026-03-28T00:00:00.000000+00:00
3,bartho,91.11,1,Luka Doncic,LAL,8.3,2.0,,2026-03-28T00:00:00.000000+00:00
3,bartho,91.11,2,Kawhi Leonard,LAC,5.1,4.8,,2026-03-28T00:00:00.000000+00:00
3,bartho,91.11,3,Jarrett Allen,CLE,4.8,4.6,,2026-03-28T00:00:00.000000+00:00
3,bartho,91.11,4,Cooper Flagg,DAL,2.8,4.4,,2026-03-28T00:00:00.000000+00:00
3,bartho,91.11,5,Cam Thomas,BKN,4.3,3.7,,2026-03-28T00:00:00.000000+00:00
4,omgottem,90.93,1,Kevin Durant,PHX,5.1,3.2,,2026-03-28T00:00:00.000000+00:00
4,omgottem,90.93,2,Bam Adebayo,MIA,4.0,3.6,,2026-03-28T00:00:00.000000+00:00
4,omgottem,90.93,3,Kawhi Leonard,LAC,5.1,4.6,,2026-03-28T00:00:00.000000+00:00
4,omgottem,90.93,4,Cam Thomas,BKN,4.3,3.9,,2026-03-28T00:00:00.000000+00:00
4,omgottem,90.93,5,Jarrett Allen,CLE,4.8,4.2,,2026-03-28T00:00:00.000000+00:00
