winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,drewotp,73.28,1,Luka Doncic,LAL,5.7,2.0,,2026-03-26T18:00:00+00:00
1,drewotp,73.28,2,Daniss Jenkins,DET,2.9,4.3,,2026-03-26T18:00:00+00:00
1,drewotp,73.28,3,Jaxson Hayes,LAL,4.4,4.6,,2026-03-26T18:00:00+00:00
1,drewotp,73.28,4,Gui Santos,GS,4.1,3.8,,2026-03-26T18:00:00+00:00
1,drewotp,73.28,5,Will Riley,WSH,3.3,4.2,,2026-03-26T18:00:00+00:00
2,seriks,71.56,1,Nikola Jokic,DEN,7.5,2.0,,2026-03-26T18:00:00+00:00
2,seriks,71.56,2,Will Riley,WSH,3.3,4.8,,2026-03-26T18:00:00+00:00
2,seriks,71.56,3,Daniss Jenkins,DET,2.9,4.1,,2026-03-26T18:00:00+00:00
2,seriks,71.56,4,Jaxson Hayes,LAL,4.4,4.4,,2026-03-26T18:00:00+00:00
2,seriks,71.56,5,Cody Williams,UTAH,2.3,4.2,,2026-03-26T18:00:00+00:00
3,kratos2201,70.69,1,Ace Bailey,UTAH,2.4,3.8,,2026-03-26T18:00:00+00:00
3,kratos2201,70.69,2,Daniss Jenkins,DET,2.9,4.3,,2026-03-26T18:00:00+00:00
3,kratos2201,70.69,3,Will Riley,WSH,3.3,4.6,,2026-03-26T18:00:00+00:00
3,kratos2201,70.69,4,Gui Santos,GS,4.1,3.8,,2026-03-26T18:00:00+00:00
3,kratos2201,70.69,5,Jaxson Hayes,LAL,4.4,4.2,,2026-03-26T18:00:00+00:00
4,sha7786,68.44,1,Gui Santos,GS,4.1,4.4,,2026-03-26T18:00:00+00:00
4,sha7786,68.44,2,Jaxson Hayes,LAL,4.4,4.8,,2026-03-26T18:00:00+00:00
4,sha7786,68.44,3,L Miller,CHI,1.8,4.6,,2026-03-26T18:00:00+00:00
4,sha7786,68.44,4,Daniss Jenkins,DET,2.9,3.9,,2026-03-26T18:00:00+00:00
4,sha7786,68.44,5,Cody Williams,UTAH,2.3,4.2,,2026-03-26T18:00:00+00:00
