winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,chaseywaysey,63.37,1,Darius Garland,CLE,4.4,3.0,,2026-01-07T18:00:00+00:00
1,chaseywaysey,63.37,2,Alexandre Sarr,WAS,4.5,2.6,,2026-01-07T18:00:00+00:00
1,chaseywaysey,63.37,3,Julian Champagnie,TOR,4.2,3.6,,2026-01-07T18:00:00+00:00
1,chaseywaysey,63.37,4,Brandon Williams,NOP,2.6,3.4,,2026-01-07T18:00:00+00:00
1,chaseywaysey,63.37,5,Justin Champagnie,WAS,3.6,4.0,,2026-01-07T18:00:00+00:00
2,duckrus,62.86,1,Darius Garland,CLE,4.4,3.0,,2026-01-07T18:00:00+00:00
2,duckrus,62.86,2,Cam Spencer,MEM,5.5,3.4,,2026-01-07T18:00:00+00:00
2,duckrus,62.86,3,Jake LaRavia,MEM,1.2,3.5,,2026-01-07T18:00:00+00:00
2,duckrus,62.86,4,Justin Champagnie,WAS,3.6,4.2,,2026-01-07T18:00:00+00:00
2,duckrus,62.86,5,Craig Porter Jr.,CLE,2.9,3.9,,2026-01-07T18:00:00+00:00
3,shiraii,62.42,1,Darius Garland,CLE,4.4,3.0,,2026-01-07T18:00:00+00:00
3,shiraii,62.42,2,Anthony Black,ORL,0.9,3.0,,2026-01-07T18:00:00+00:00
3,shiraii,62.42,3,Cam Spencer,MEM,5.5,3.2,,2026-01-07T18:00:00+00:00
3,shiraii,62.42,4,Julian Champagnie,TOR,4.2,3.4,,2026-01-07T18:00:00+00:00
3,shiraii,62.42,5,Justin Champagnie,WAS,3.6,4.0,,2026-01-07T18:00:00+00:00
4,mort123,62.25,1,Cam Spencer,MEM,5.5,3.6,,2026-01-07T18:00:00+00:00
4,mort123,62.25,2,Trey Murphy III,NOP,6.2,2.5,,2026-01-07T18:00:00+00:00
4,mort123,62.25,3,Derik Queen,NOP,2.9,2.9,,2026-01-07T18:00:00+00:00
4,mort123,62.25,4,LeBron James,LAL,5.3,1.9,,2026-01-07T18:00:00+00:00
4,mort123,62.25,5,Cooper Flagg,DAL,4.2,2.0,,2026-01-07T18:00:00+00:00
