winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,slimjimmydemon,45.10,1,Luka Doncic,LAL,7.0,2.0,0,2026-03-28T00:00:00+00:00
1,slimjimmydemon,45.10,2,Shai Gilgeous-Alexander,OKC,5.7,1.8,0,2026-03-28T00:00:00+00:00
1,slimjimmydemon,45.10,3,Alperen Sengun,HOU,6.2,1.6,0,2026-03-28T00:00:00+00:00
1,slimjimmydemon,45.10,4,Jimmy Butler III,OKC,4.2,1.4,0,2026-03-28T00:00:00+00:00
1,slimjimmydemon,45.10,5,Chet Holmgren,OKC,4.3,1.2,0,2026-03-28T00:00:00+00:00
1,ziggystardust,45.10,1,Luka Doncic,LAL,7.0,2.0,0,2026-03-28T00:00:00+00:00
1,ziggystardust,45.10,2,Shai Gilgeous-Alexander,OKC,5.7,1.8,0,2026-03-28T00:00:00+00:00
1,ziggystardust,45.10,3,Alperen Sengun,HOU,6.2,1.6,0,2026-03-28T00:00:00+00:00
1,ziggystardust,45.10,4,Jimmy Butler III,OKC,4.2,1.4,0,2026-03-28T00:00:00+00:00
1,ziggystardust,45.10,5,Chet Holmgren,OKC,4.3,1.2,0,2026-03-28T00:00:00+00:00
3,chrisq,44.81,1,Alperen Sengun,HOU,6.2,2.0,0,2026-03-28T00:00:00+00:00
3,chrisq,44.81,2,Shai Gilgeous-Alexander,OKC,5.7,1.8,0,2026-03-28T00:00:00+00:00
3,chrisq,44.81,3,Luka Doncic,LAL,7.0,1.6,0,2026-03-28T00:00:00+00:00
3,chrisq,44.81,4,Chet Holmgren,OKC,4.3,1.4,0,2026-03-28T00:00:00+00:00
3,chrisq,44.81,5,Jimmy Butler III,OKC,4.2,1.2,0,2026-03-28T00:00:00+00:00
4,otwithcoogy,44.74,1,Luka Doncic,LAL,7.0,2.0,0,2026-03-28T00:00:00+00:00
4,otwithcoogy,44.74,2,Alperen Sengun,HOU,6.2,1.8,0,2026-03-28T00:00:00+00:00
4,otwithcoogy,44.74,3,Shai Gilgeous-Alexander,OKC,5.7,1.6,0,2026-03-28T00:00:00+00:00
4,otwithcoogy,44.74,4,Chet Holmgren,OKC,4.3,1.4,0,2026-03-28T00:00:00+00:00
4,otwithcoogy,44.74,5,Austin Reaves,LAL,3.8,1.2,0,2026-03-28T00:00:00+00:00
