winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,plebster,77.58,1,Luka Garza,BOS,3.8,2.0,2.9,2026-03-31T00:00:00+00:00
1,plebster,77.58,2,Daniss Jenkins,DET,2.2,1.8,2.3,2026-03-31T00:00:00+00:00
1,plebster,77.58,3,Paul Reed,DET,3.8,1.6,2.7,2026-03-31T00:00:00+00:00
1,plebster,77.58,4,Cody Williams,UTAH,3.7,1.4,3.0,2026-03-31T00:00:00+00:00
1,plebster,77.58,5,Jaxson Hayes,LAL,4.2,1.2,3.0,2026-03-31T00:00:00+00:00
2,passionfruit,77.46,1,Daniss Jenkins,DET,2.2,2.0,2.3,2026-03-31T00:00:00+00:00
2,passionfruit,77.46,2,Paul Reed,DET,3.8,1.8,2.7,2026-03-31T00:00:00+00:00
2,passionfruit,77.46,3,Jaxson Hayes,LAL,4.2,1.6,3.0,2026-03-31T00:00:00+00:00
2,passionfruit,77.46,4,Cody Williams,UTAH,3.7,1.4,3.0,2026-03-31T00:00:00+00:00
2,passionfruit,77.46,5,Luka Garza,BOS,3.8,1.2,2.9,2026-03-31T00:00:00+00:00
3,leralph,77.35,1,Daniss Jenkins,DET,2.2,2.0,2.3,2026-03-31T00:00:00+00:00
3,leralph,77.35,2,Paul Reed,DET,3.8,1.8,2.7,2026-03-31T00:00:00+00:00
3,leralph,77.35,3,Cody Williams,UTAH,3.7,1.6,3.0,2026-03-31T00:00:00+00:00
3,leralph,77.35,4,Jaxson Hayes,LAL,4.2,1.4,3.0,2026-03-31T00:00:00+00:00
3,leralph,77.35,5,Luka Garza,BOS,3.8,1.2,2.9,2026-03-31T00:00:00+00:00
4,shifty_ju,76.75,1,Luke Kennard,LAL,3.1,2.0,3.0,2026-03-31T00:00:00+00:00
4,shifty_ju,76.75,2,Paul Reed,DET,3.8,1.8,2.7,2026-03-31T00:00:00+00:00
4,shifty_ju,76.75,3,Cody Williams,UTAH,3.7,1.6,3.0,2026-03-31T00:00:00+00:00
4,shifty_ju,76.75,4,Tyler Burton,MEM,2.3,1.4,2.9,2026-03-31T00:00:00+00:00
4,shifty_ju,76.75,5,Jaxson Hayes,LAL,4.2,1.2,3.0,2026-03-31T00:00:00+00:00
5,cheezit_man,75.79,1,Luka Garza,BOS,3.8,2.0,2.9,2026-03-31T00:00:00+00:00
5,cheezit_man,75.79,2,Daniss Jenkins,DET,2.2,1.8,2.3,2026-03-31T00:00:00+00:00
5,cheezit_man,75.79,3,Evan Mobley,CLE,6.9,1.6,0.6,2026-03-31T00:00:00+00:00
5,cheezit_man,75.79,4,Paul Reed,DET,3.8,1.4,2.7,2026-03-31T00:00:00+00:00
5,cheezit_man,75.79,5,Jaxson Hayes,LAL,4.2,1.2,3.0,2026-03-31T00:00:00+00:00
6,cavhe18,75.51,1,Victor Wembanyama,SAS,7.4,2.0,0.2,2026-03-31T00:00:00+00:00
6,cavhe18,75.51,2,Daniss Jenkins,DET,2.2,1.8,2.3,2026-03-31T00:00:00+00:00
6,cavhe18,75.51,3,Paul Reed,DET,3.8,1.6,2.7,2026-03-31T00:00:00+00:00
6,cavhe18,75.51,4,Jaxson Hayes,LAL,4.2,1.4,3.0,2026-03-31T00:00:00+00:00
6,cavhe18,75.51,5,Cody Williams,UTAH,3.7,1.2,3.0,2026-03-31T00:00:00+00:00
