winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,rapt0rzz,55.16,1,OG Anunoby,NYK,5.3,2.0,1.0,2025-12-16T00:00:00
1,rapt0rzz,55.16,2,Dylan Harper,NYK,3.2,1.8,1.6,2025-12-16T00:00:00
1,rapt0rzz,55.16,3,Luke Kornet,NYK,2.6,1.6,1.8,2025-12-16T00:00:00
1,rapt0rzz,55.16,4,Mitchell Robinson,NYK,2.7,1.4,2.5,2025-12-16T00:00:00
1,rapt0rzz,55.16,5,Jordan Clarkson,NYK,2.2,1.2,2.9,2025-12-16T00:00:00
2,kiseki,54.00,1,Stephon Castle,SAS,3.8,2.0,0.7,2025-12-16T00:00:00
2,kiseki,54.00,2,OG Anunoby,NYK,5.3,1.8,1.0,2025-12-16T00:00:00
2,kiseki,54.00,3,Tyler Kolek,NYK,2.3,1.6,3.0,2025-12-16T00:00:00
2,kiseki,54.00,4,Luke Kornet,NYK,2.6,1.4,1.8,2025-12-16T00:00:00
2,kiseki,54.00,5,Mitchell Robinson,NYK,2.7,1.2,2.5,2025-12-16T00:00:00
3,m.nottuff,53.90,1,Jordan Clarkson,NYK,2.2,2.0,2.9,2025-12-16T00:00:00
3,m.nottuff,53.90,2,Tyler Kolek,NYK,2.3,1.8,3.0,2025-12-16T00:00:00
3,m.nottuff,53.90,3,OG Anunoby,NYK,5.3,1.6,1.0,2025-12-16T00:00:00
3,m.nottuff,53.90,4,Luke Kornet,NYK,2.6,1.4,1.8,2025-12-16T00:00:00
3,m.nottuff,53.90,5,Mitchell Robinson,NYK,2.7,1.2,2.5,2025-12-16T00:00:00
4,auraless_shot_chucker,53.69,1,Stephon Castle,SAS,3.8,2.0,0.7,2025-12-16T00:00:00
4,auraless_shot_chucker,53.69,2,OG Anunoby,NYK,5.3,1.8,1.0,2025-12-16T00:00:00
4,auraless_shot_chucker,53.69,3,Dylan Harper,NYK,3.2,1.6,1.6,2025-12-16T00:00:00
4,auraless_shot_chucker,53.69,4,Luke Kornet,NYK,2.6,1.4,1.8,2025-12-16T00:00:00
4,auraless_shot_chucker,53.69,5,Mitchell Robinson,NYK,2.7,1.2,2.5,2025-12-16T00:00:00
5,leon13,53.58,1,Stephon Castle,SAS,3.8,2.0,0.7,2025-12-16T00:00:00
5,leon13,53.58,2,OG Anunoby,NYK,5.3,1.8,1.0,2025-12-16T00:00:00
5,leon13,53.58,3,Mitchell Robinson,NYK,2.7,1.6,2.5,2025-12-16T00:00:00
5,leon13,53.58,4,Dylan Harper,NYK,3.2,1.4,1.6,2025-12-16T00:00:00
5,leon13,53.58,5,Luke Kornet,NYK,2.6,1.2,1.8,2025-12-16T00:00:00
6,dezomelo,53.41,1,OG Anunoby,NYK,5.3,2.0,1.0,2025-12-16T00:00:00
6,dezomelo,53.41,2,Tyler Kolek,NYK,2.3,1.8,3.0,2025-12-16T00:00:00
6,dezomelo,53.41,3,Mitchell Robinson,NYK,2.7,1.6,2.5,2025-12-16T00:00:00
6,dezomelo,53.41,4,Josh Hart,NYK,2.7,1.4,1.0,2025-12-16T00:00:00
6,dezomelo,53.41,5,Jordan Clarkson,NYK,2.2,1.2,2.9,2025-12-16T00:00:00
7,kffl,53.32,1,Josh Hart,NYK,2.7,2.0,1.0,2025-12-16T00:00:00
7,kffl,53.32,2,OG Anunoby,NYK,5.3,1.8,1.0,2025-12-16T00:00:00
7,kffl,53.32,3,Dylan Harper,NYK,3.2,1.6,1.6,2025-12-16T00:00:00
7,kffl,53.32,4,Mitchell Robinson,NYK,2.7,1.4,2.5,2025-12-16T00:00:00
7,kffl,53.32,5,Tyler Kolek,NYK,2.3,1.2,3.0,2025-12-16T00:00:00
8,sinfisy,53.25,1,Josh Hart,NYK,2.7,2.0,1.0,2025-12-16T00:00:00
8,sinfisy,53.25,2,OG Anunoby,NYK,5.3,1.8,1.0,2025-12-16T00:00:00
8,sinfisy,53.25,3,Dylan Harper,NYK,3.2,1.6,1.6,2025-12-16T00:00:00
8,sinfisy,53.25,4,Tyler Kolek,NYK,2.3,1.4,3.0,2025-12-16T00:00:00
8,sinfisy,53.25,5,Mitchell Robinson,NYK,2.7,1.2,2.5,2025-12-16T00:00:00
