winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,pordkl,63.20,1,Brandin Podziemski,GS,3.9,3.3,,2026-04-02T12:00:00+00:00
1,pordkl,63.20,2,Draymond Green,GS,3.6,3.7,,2026-04-02T12:00:00+00:00
1,pordkl,63.20,3,Gary Payton II,GS,2.4,4.5,,2026-04-02T12:00:00+00:00
1,pordkl,63.20,4,Gui Santos,GS,3.5,3.6,,2026-04-02T12:00:00+00:00
1,pordkl,63.20,5,Daniss Jenkins,DET,4.0,3.5,,2026-04-02T12:00:00+00:00
2,depressedminnesotafan,59.84,1,Ayo Dosunmu,CHI,3.0,3.3,,2026-04-02T12:00:00+00:00
2,depressedminnesotafan,59.84,2,Jalen Green,PHX,4.1,3.0,,2026-04-02T12:00:00+00:00
2,depressedminnesotafan,59.84,3,Daniss Jenkins,DET,4.0,3.9,,2026-04-02T12:00:00+00:00
2,depressedminnesotafan,59.84,4,Gui Santos,GS,3.5,3.6,,2026-04-02T12:00:00+00:00
2,depressedminnesotafan,59.84,5,Gary Payton II,GS,2.4,4.1,,2026-04-02T12:00:00+00:00
3,christian.1,59.51,1,Ayo Dosunmu,CHI,3.0,3.3,,2026-04-02T12:00:00+00:00
3,christian.1,59.51,2,Brandin Podziemski,GS,3.9,3.1,,2026-04-02T12:00:00+00:00
3,christian.1,59.51,3,Toumani Camara,POR,3.6,3.1,,2026-04-02T12:00:00+00:00
3,christian.1,59.51,4,Daniss Jenkins,DET,4.0,3.7,,2026-04-02T12:00:00+00:00
3,christian.1,59.51,5,Gui Santos,GS,3.5,3.4,,2026-04-02T12:00:00+00:00
3,bizzybonezzzz,59.51,1,Ayo Dosunmu,CHI,3.0,3.3,,2026-04-02T12:00:00+00:00
3,bizzybonezzzz,59.51,2,Brandin Podziemski,GS,3.9,3.1,,2026-04-02T12:00:00+00:00
3,bizzybonezzzz,59.51,3,Toumani Camara,POR,3.6,3.1,,2026-04-02T12:00:00+00:00
3,bizzybonezzzz,59.51,4,Daniss Jenkins,DET,4.0,3.7,,2026-04-02T12:00:00+00:00
3,bizzybonezzzz,59.51,5,Gui Santos,GS,3.5,3.4,,2026-04-02T12:00:00+00:00
5,cpapi,59.08,1,Julian Champagnie,SA,3.3,3.9,,2026-04-02T12:00:00+00:00
5,cpapi,59.08,2,Brandin Podziemski,GS,3.9,3.1,,2026-04-02T12:00:00+00:00
5,cpapi,59.08,3,Toumani Camara,POR,3.6,3.1,,2026-04-02T12:00:00+00:00
