winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,joaqittalkit,76.59,1,Giannis Antetokounmpo,MIL,7,2.0,,2025-11-14T12:00:00+00:00
1,joaqittalkit,76.59,2,Alperen Sengun,HOU,6.8,2.1,,2025-11-14T12:00:00+00:00
1,joaqittalkit,76.59,3,Stephen Curry,GSW,8.9,2.0,,2025-11-14T12:00:00+00:00
1,joaqittalkit,76.59,4,Deandre Ayton,POR,4.4,2.8,,2025-11-14T12:00:00+00:00
1,joaqittalkit,76.59,5,Jordan Clarkson,UTA,4.4,4.2,,2025-11-14T12:00:00+00:00
2,darkscrub,75.64,1,Landry Shamet,NYK,5.7,5.0,,2025-11-14T12:00:00+00:00
2,darkscrub,75.64,2,OG Anunoby,NYK,0.2,2.7,,2025-11-14T12:00:00+00:00
2,darkscrub,75.64,3,Jordan Clarkson,UTA,4.4,4.6,,2025-11-14T12:00:00+00:00
2,darkscrub,75.64,4,Karl-Anthony Towns,NYK,7.1,2.0,,2025-11-14T12:00:00+00:00
2,darkscrub,75.64,5,Josh Hart,NYK,3.6,3.3,,2025-11-14T12:00:00+00:00
3,hariballz,74.79,1,Giannis Antetokounmpo,MIL,7,2.0,,2025-11-14T12:00:00+00:00
3,hariballz,74.79,2,James Harden,CLE,8.5,2.2,,2025-11-14T12:00:00+00:00
3,hariballz,74.79,3,Stephen Curry,GSW,8.9,2.0,,2025-11-14T12:00:00+00:00
3,hariballz,74.79,4,Karl-Anthony Towns,NYK,7.1,2.0,,2025-11-14T12:00:00+00:00
3,hariballz,74.79,5,Alperen Sengun,HOU,6.8,1.5,,2025-11-14T12:00:00+00:00
4,qtosolid,74.23,1,Karl-Anthony Towns,NYK,7.1,2.6,,2025-11-14T12:00:00+00:00
4,qtosolid,74.23,2,James Harden,CLE,8.5,2.2,,2025-11-14T12:00:00+00:00
4,qtosolid,74.23,3,Stephen Curry,GSW,8.9,2.0,,2025-11-14T12:00:00+00:00
4,qtosolid,74.23,4,Mikal Bridges,NYK,4.4,2.1,,2025-11-14T12:00:00+00:00
4,qtosolid,74.23,5,Alperen Sengun,HOU,6.8,1.5,,2025-11-14T12:00:00+00:00
5,stephcurrybest,73.96,1,Stephen Curry,GSW,8.9,2.4,,2025-11-14T12:00:00+00:00
5,stephcurrybest,73.96,2,Karl-Anthony Towns,NYK,7.1,2.4,,2025-11-14T12:00:00+00:00
5,stephcurrybest,73.96,3,Daniss Jenkins,DET,3.1,3.6,,2025-11-14T12:00:00+00:00
5,stephcurrybest,73.96,4,Kon Knueppel,CHA,4.8,2.8,,2025-11-14T12:00:00+00:00
5,stephcurrybest,73.96,5,Paul Reed,DET,2.7,4.1,,2025-11-14T12:00:00+00:00
6,isthat,73.69,1,Karl-Anthony Towns,NYK,7.1,2.6,,2025-11-14T12:00:00+00:00
6,isthat,73.69,2,James Harden,CLE,8.5,2.2,,2025-11-14T12:00:00+00:00
6,isthat,73.69,3,Alperen Sengun,HOU,6.8,1.9,,2025-11-14T12:00:00+00:00
6,isthat,73.69,4,Stephen Curry,GSW,8.9,1.8,,2025-11-14T12:00:00+00:00
6,isthat,73.69,5,Kevin Durant,HOU,4,1.9,,2025-11-14T12:00:00+00:00
7,drelikethedoctor,73.66,1,Jordan Clarkson,UTA,4.4,5.0,,2025-11-14T12:00:00+00:00
7,drelikethedoctor,73.66,2,Landry Shamet,NYK,5.7,4.8,,2025-11-14T12:00:00+00:00
7,drelikethedoctor,73.66,3,Miles McBride,NYK,1.9,4.2,,2025-11-14T12:00:00+00:00
7,drelikethedoctor,73.66,4,Mitchell Robinson,NYK,1.3,3.4,,2025-11-14T12:00:00+00:00
7,drelikethedoctor,73.66,5,Josh Hart,NYK,3.6,3.3,,2025-11-14T12:00:00+00:00
8,norbelsemaj,72.73,1,Giannis Antetokounmpo,MIL,7,2.0,,2025-11-14T12:00:00+00:00
8,norbelsemaj,72.73,2,Stephen Curry,GSW,8.9,2.2,,2025-11-14T12:00:00+00:00
8,norbelsemaj,72.73,3,Paul Reed,DET,2.7,4.5,,2025-11-14T12:00:00+00:00
8,norbelsemaj,72.73,4,Daniss Jenkins,DET,3.1,3.4,,2025-11-14T12:00:00+00:00
8,norbelsemaj,72.73,5,Javonte Green,DET,3.9,4.2,,2025-11-14T12:00:00+00:00
