winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,nachoo26,77.55,1,Nickeil Alexander-Walker,ATL,6.5,2.0,1.2,2025-11-20T00:00:00+00:00
1,nachoo26,77.55,2,Tyrese Maxey,PHI,9.4,1.8,0.0,2025-11-20T00:00:00+00:00
1,nachoo26,77.55,3,Jalen Suggs,ORL,4.6,1.6,1.6,2025-11-20T00:00:00+00:00
1,nachoo26,77.55,4,Bobby Portis,MIL,3.1,1.4,2.8,2025-11-20T00:00:00+00:00
1,nachoo26,77.55,5,Julian Champagnie,SAS,3.1,1.2,2.7,2025-11-20T00:00:00+00:00
2,aypee,74.20,1,Tyrese Maxey,PHI,9.4,2.0,0.0,2025-11-20T00:00:00+00:00
2,aypee,74.20,2,De'Aaron Fox,SAC,5.5,1.8,0.5,2025-11-20T00:00:00+00:00
2,aypee,74.20,3,Ryan Rollins,MIL,5.5,1.6,0.8,2025-11-20T00:00:00+00:00
2,aypee,74.20,4,Santi Aldama,MEM,5.0,1.4,1.6,2025-11-20T00:00:00+00:00
2,aypee,74.20,5,Vince Williams Jr.,MEM,3.7,1.2,2.8,2025-11-20T00:00:00+00:00
3,treeondirt,73.25,1,Tyrese Maxey,PHI,9.4,2.0,0.0,2025-11-20T00:00:00+00:00
3,treeondirt,73.25,2,Bobby Portis,MIL,3.1,1.8,2.8,2025-11-20T00:00:00+00:00
3,treeondirt,73.25,3,Vince Williams Jr.,MEM,3.7,1.6,2.8,2025-11-20T00:00:00+00:00
3,treeondirt,73.25,4,Anthony Black,ORL,2.3,1.4,2.2,2025-11-20T00:00:00+00:00
3,treeondirt,73.25,5,Nickeil Alexander-Walker,ATL,6.5,1.2,1.2,2025-11-20T00:00:00+00:00
4,zeppelin,73.00,1,Keldon Johnson,SAS,4.2,2.0,1.6,2025-11-20T00:00:00+00:00
4,zeppelin,73.00,2,Julian Champagnie,SAS,3.1,1.8,2.7,2025-11-20T00:00:00+00:00
4,zeppelin,73.00,3,Santi Aldama,MEM,5.0,1.6,1.6,2025-11-20T00:00:00+00:00
4,zeppelin,73.00,4,Nickeil Alexander-Walker,ATL,6.5,1.4,1.2,2025-11-20T00:00:00+00:00
4,zeppelin,73.00,5,Ryan Rollins,MIL,5.5,1.2,0.8,2025-11-20T00:00:00+00:00
5,henryh4,72.28,1,Tyrese Maxey,PHI,9.4,2.0,0.0,2025-11-20T00:00:00+00:00
5,henryh4,72.28,2,Nickeil Alexander-Walker,ATL,6.5,1.8,1.2,2025-11-20T00:00:00+00:00
5,henryh4,72.28,3,Keldon Johnson,SAS,4.2,1.6,1.6,2025-11-20T00:00:00+00:00
5,henryh4,72.28,4,Anthony Black,ORL,2.3,1.4,2.2,2025-11-20T00:00:00+00:00
5,henryh4,72.28,5,Julian Champagnie,SAS,3.1,1.2,2.7,2025-11-20T00:00:00+00:00
6,connor_01,71.29,1,Bobby Portis,MIL,3.1,2.0,2.8,2025-11-20T00:00:00+00:00
6,connor_01,71.29,2,Jalen Johnson,ATL,4.2,1.8,0.3,2025-11-20T00:00:00+00:00
6,connor_01,71.29,3,Santi Aldama,MEM,5.0,1.6,1.6,2025-11-20T00:00:00+00:00
6,connor_01,71.29,4,Nickeil Alexander-Walker,ATL,6.5,1.4,1.2,2025-11-20T00:00:00+00:00
6,connor_01,71.29,5,Vince Williams Jr.,MEM,3.7,1.2,2.8,2025-11-20T00:00:00+00:00
7,tootion,70.96,1,Tyrese Maxey,PHI,9.4,2.0,0.0,2025-11-20T00:00:00+00:00
7,tootion,70.96,2,Franz Wagner,ORL,2.7,1.8,0.6,2025-11-20T00:00:00+00:00
7,tootion,70.96,3,Nickeil Alexander-Walker,ATL,6.5,1.6,1.2,2025-11-20T00:00:00+00:00
7,tootion,70.96,4,Santi Aldama,MEM,5.0,1.4,1.6,2025-11-20T00:00:00+00:00
7,tootion,70.96,5,Bobby Portis,MIL,3.1,1.2,2.8,2025-11-20T00:00:00+00:00
8,anandalukmanr,70.41,1,De'Aaron Fox,SAC,5.5,2.0,0.5,2025-11-20T00:00:00+00:00
8,anandalukmanr,70.41,2,Nickeil Alexander-Walker,ATL,6.5,1.8,1.2,2025-11-20T00:00:00+00:00
8,anandalukmanr,70.41,3,Santi Aldama,MEM,5.0,1.6,1.6,2025-11-20T00:00:00+00:00
8,anandalukmanr,70.41,4,Keldon Johnson,SAS,4.2,1.4,1.6,2025-11-20T00:00:00+00:00
8,anandalukmanr,70.41,5,Tristan da Silva,ORL,2.7,1.2,2.0,2025-11-20T00:00:00+00:00
