winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,bradyjax,63.70,1,Santi Aldama,MEM,6.0,2.0,1.3,2025-12-20T00:00:00+00:00
1,bradyjax,63.70,2,VJ Edgecombe,PHI,4.2,1.8,1.0,2025-12-20T00:00:00+00:00
1,bradyjax,63.70,3,Kawhi Leonard,LAC,5.3,1.6,0.4,2025-12-20T00:00:00+00:00
1,bradyjax,63.70,4,Naji Marshall,NOP,4.0,1.4,1.6,2025-12-20T00:00:00+00:00
1,bradyjax,63.70,5,Keyonte George,UTA,4.3,1.2,1.1,2025-12-20T00:00:00+00:00
2,benegesserit,62.89,1,Cam Spencer,MEM,4.0,2.0,1.7,2025-12-20T00:00:00+00:00
2,benegesserit,62.89,2,Santi Aldama,MEM,6.0,1.8,1.3,2025-12-20T00:00:00+00:00
2,benegesserit,62.89,3,Neemias Queta,BOS,2.5,1.6,1.4,2025-12-20T00:00:00+00:00
2,benegesserit,62.89,4,Derik Queen,MEM,3.9,1.4,1.4,2025-12-20T00:00:00+00:00
2,benegesserit,62.89,5,Jake LaRavia,MEM,3.3,1.2,2.2,2025-12-20T00:00:00+00:00
3,ricesigma,62.22,1,Naji Marshall,NOP,4.0,2.0,1.6,2025-12-20T00:00:00+00:00
3,ricesigma,62.22,2,Santi Aldama,MEM,6.0,1.8,1.3,2025-12-20T00:00:00+00:00
3,ricesigma,62.22,3,Derik Queen,MEM,3.9,1.6,1.4,2025-12-20T00:00:00+00:00
3,ricesigma,62.22,4,Collin Gillespie,PHX,2.9,1.4,1.3,2025-12-20T00:00:00+00:00
3,ricesigma,62.22,5,Keyonte George,UTA,4.3,1.2,1.1,2025-12-20T00:00:00+00:00
4,tattedbook,62.06,1,Santi Aldama,MEM,6.0,2.0,1.3,2025-12-20T00:00:00+00:00
4,tattedbook,62.06,2,Keyonte George,UTA,4.3,1.8,1.1,2025-12-20T00:00:00+00:00
4,tattedbook,62.06,3,VJ Edgecombe,PHI,4.2,1.6,1.0,2025-12-20T00:00:00+00:00
4,tattedbook,62.06,4,Cam Spencer,MEM,4.0,1.4,1.7,2025-12-20T00:00:00+00:00
4,tattedbook,62.06,5,Andre Drummond,PHI,2.1,1.2,1.9,2025-12-20T00:00:00+00:00
5,rattypetty,61.58,1,Cam Spencer,MEM,4.0,2.0,1.7,2025-12-20T00:00:00+00:00
5,rattypetty,61.58,2,CJ McCollum,NOP,4.5,1.8,1.0,2025-12-20T00:00:00+00:00
5,rattypetty,61.58,3,Derik Queen,MEM,3.9,1.6,1.4,2025-12-20T00:00:00+00:00
5,rattypetty,61.58,4,Santi Aldama,MEM,6.0,1.4,1.3,2025-12-20T00:00:00+00:00
5,rattypetty,61.58,5,Jay Huff,MEM,1.9,1.2,2.1,2025-12-20T00:00:00+00:00
6,guilgrowl,60.30,1,Cam Spencer,MEM,4.0,2.0,1.7,2025-12-20T00:00:00+00:00
6,guilgrowl,60.30,2,Jake LaRavia,MEM,3.3,1.8,2.2,2025-12-20T00:00:00+00:00
6,guilgrowl,60.30,3,Isaiah Collier,UTA,3.7,1.6,2.2,2025-12-20T00:00:00+00:00
6,guilgrowl,60.30,4,Maxime Raynaud,SAC,2.2,1.4,2.8,2025-12-20T00:00:00+00:00
6,guilgrowl,60.30,5,Kentavious Caldwell-Pope,MEM,2.1,1.2,3.0,2025-12-20T00:00:00+00:00
7,absolamaze,60.22,1,Cooper Flagg,DAL,2.9,2.0,0.9,2025-12-20T00:00:00+00:00
7,absolamaze,60.22,2,Keyonte George,UTA,4.3,1.8,1.1,2025-12-20T00:00:00+00:00
7,absolamaze,60.22,3,Santi Aldama,MEM,6.0,1.6,1.3,2025-12-20T00:00:00+00:00
7,absolamaze,60.22,4,Derik Queen,MEM,3.9,1.4,1.4,2025-12-20T00:00:00+00:00
7,absolamaze,60.22,5,Naji Marshall,NOP,4.0,1.2,1.6,2025-12-20T00:00:00+00:00
8,allen77,59.87,1,Collin Gillespie,PHX,2.9,2.0,1.3,2025-12-20T00:00:00+00:00
8,allen77,59.87,2,Derik Queen,MEM,3.9,1.8,1.4,2025-12-20T00:00:00+00:00
8,allen77,59.87,3,Santi Aldama,MEM,6.0,1.6,1.3,2025-12-20T00:00:00+00:00
8,allen77,59.87,4,VJ Edgecombe,PHI,4.2,1.4,1.1,2025-12-20T00:00:00+00:00
8,allen77,59.87,5,CJ McCollum,NOP,4.5,1.2,1.0,2025-12-20T00:00:00+00:00
