winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,tix,64.32,1,C. Spencer,UTA,3.3,3.5,,2025-12-26T00:00:00+00:00
1,tix,64.32,2,A. Black,ORL,3.6,3.3,,2025-12-26T00:00:00+00:00
1,tix,64.32,3,B. Portis,MIL,3.1,3.4,,2025-12-26T00:00:00+00:00
1,tix,64.32,4,S. Mamukelashvili,MIL,3.3,3.5,,2025-12-26T00:00:00+00:00
1,tix,64.32,5,B. Lopez,MIL,4.5,4.2,,2025-12-26T00:00:00+00:00
2,vin0,63.99,1,C. Cunningham,DET,6.1,2.2,,2025-12-26T00:00:00+00:00
2,vin0,63.99,2,T. Young,ATL,3.7,2.5,,2025-12-26T00:00:00+00:00
2,vin0,63.99,3,M. Diabate,CHA,3.1,3.5,,2025-12-26T00:00:00+00:00
2,vin0,63.99,4,S. Mamukelashvili,MIL,3.3,3.5,,2025-12-26T00:00:00+00:00
2,vin0,63.99,5,B. Lopez,MIL,4.5,4.2,,2025-12-26T00:00:00+00:00
3,depressed_cowboys_fan0,63.81,1,C. Cunningham,DET,6.1,2.2,,2025-12-26T00:00:00+00:00
3,depressed_cowboys_fan0,63.81,2,K. George,UTA,6.6,2.3,,2025-12-26T00:00:00+00:00
3,depressed_cowboys_fan0,63.81,3,C. Love,UTA,1.8,4.6,,2025-12-26T00:00:00+00:00
3,depressed_cowboys_fan0,63.81,4,K. Murray,POR,1.8,4.4,,2025-12-26T00:00:00+00:00
3,depressed_cowboys_fan0,63.81,5,B. Lopez,MIL,4.5,4.2,,2025-12-26T00:00:00+00:00
4,jrueholla,63.50,1,M. Diabate,CHA,3.1,3.9,,2025-12-26T00:00:00+00:00
4,jrueholla,63.50,2,T. Jones,SAC,1.4,4.8,,2025-12-26T00:00:00+00:00
4,jrueholla,63.50,3,B. Lopez,MIL,4.5,4.6,,2025-12-26T00:00:00+00:00
4,jrueholla,63.50,4,L. Garza,BOS,2.8,4.4,,2025-12-26T00:00:00+00:00
4,jrueholla,63.50,5,T. Salaun,CHA,2.8,4.2,,2025-12-26T00:00:00+00:00
5,ike_anigbogu,63.39,1,K. Ware,HOU,3.1,3.1,,2025-12-26T00:00:00+00:00
5,ike_anigbogu,63.39,2,B. Portis,MIL,3.1,3.6,,2025-12-26T00:00:00+00:00
5,ike_anigbogu,63.39,3,S. Mamukelashvili,MIL,3.3,3.7,,2025-12-26T00:00:00+00:00
5,ike_anigbogu,63.39,4,B. Carrington,WAS,2.8,4.1,,2025-12-26T00:00:00+00:00
5,ike_anigbogu,63.39,5,B. Lopez,MIL,4.5,4.2,,2025-12-26T00:00:00+00:00
6,bruhded,63.30,1,K. Ware,HOU,3.1,3.1,,2025-12-26T00:00:00+00:00
6,bruhded,63.30,2,B. Portis,MIL,3.1,3.6,,2025-12-26T00:00:00+00:00
6,bruhded,63.30,3,B. Carrington,WAS,2.8,4.3,,2025-12-26T00:00:00+00:00
6,bruhded,63.30,4,S. Mamukelashvili,MIL,3.3,3.5,,2025-12-26T00:00:00+00:00
6,bruhded,63.30,5,B. Lopez,MIL,4.5,4.2,,2025-12-26T00:00:00+00:00
7,gogrit,63.09,1,T. Young,ATL,3.7,2.7,,2025-12-26T00:00:00+00:00
7,gogrit,63.09,2,A. Black,ORL,3.6,3.3,,2025-12-26T00:00:00+00:00
7,gogrit,63.09,3,M. Diabate,CHA,3.1,3.5,,2025-12-26T00:00:00+00:00
7,gogrit,63.09,4,B. Lopez,MIL,4.5,4.4,,2025-12-26T00:00:00+00:00
7,gogrit,63.09,5,A. Green,MIL,2.9,3.7,,2025-12-26T00:00:00+00:00
8,jake750,63.05,1,K. Ware,HOU,3.1,3.1,,2025-12-26T00:00:00+00:00
8,jake750,63.05,2,J. Jackson Jr.,MEM,4.1,2.9,,2025-12-26T00:00:00+00:00
8,jake750,63.05,3,A. Black,ORL,3.6,3.1,,2025-12-26T00:00:00+00:00
8,jake750,63.05,4,B. Lopez,MIL,4.5,4.4,,2025-12-26T00:00:00+00:00
8,jake750,63.05,5,S. Mamukelashvili,MIL,3.3,3.3,,2025-12-26T00:00:00+00:00
