winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,flabbymabby,77.46,1,Micah Peavy,HOU,3.2,5.0,,2026-04-08T12:00:00+00:00
1,flabbymabby,77.46,2,Jordan Hawkins,CHA,4.8,4.4,,2026-04-08T12:00:00+00:00
1,flabbymabby,77.46,3,Luke Kennard,LAL,2.5,4.6,,2026-04-08T12:00:00+00:00
1,flabbymabby,77.46,4,Jeremiah Fears,OKC,5.9,3.7,,2026-04-08T12:00:00+00:00
1,flabbymabby,77.46,5,D. Carter,,1.5,4.2,,2026-04-08T12:00:00+00:00
3,wilsongaudion,69.03,1,Bones Hyland,LAC,3.8,4.6,,2026-04-08T12:00:00+00:00
3,wilsongaudion,69.03,2,Rob Dillingham,MIN,3.7,4.6,,2026-04-08T12:00:00+00:00
3,wilsongaudion,69.03,3,D. Powell,,1.8,4.4,,2026-04-08T12:00:00+00:00
3,wilsongaudion,69.03,4,J. Reese,,3.1,3.7,,2026-04-08T12:00:00+00:00
3,wilsongaudion,69.03,5,Jordan Poole,WSH,4.9,3.1,,2026-04-08T12:00:00+00:00
4,mtbakou,68.84,1,Ousmane Dieng,OKC,1.1,5.0,,2026-04-08T12:00:00+00:00
4,mtbakou,68.84,2,Jericho Sims,TOR,2.9,4.6,,2026-04-08T12:00:00+00:00
4,mtbakou,68.84,3,Micah Peavy,HOU,3.2,4.4,,2026-04-08T12:00:00+00:00
4,mtbakou,68.84,4,AJ Green,MIL,3.3,4.1,,2026-04-08T12:00:00+00:00
4,mtbakou,68.84,5,Jeremiah Fears,OKC,5.9,3.7,,2026-04-08T12:00:00+00:00
5,steph_castle,68.55,1,Rob Dillingham,MIN,3.7,4.6,,2026-04-08T12:00:00+00:00
5,steph_castle,68.55,2,Patrick Williams,CHI,4.0,4.4,,2026-04-08T12:00:00+00:00
5,steph_castle,68.55,3,Leonard Miller,,2.3,4.2,,2026-04-08T12:00:00+00:00
5,steph_castle,68.55,4,Collin Sexton,,3.8,3.5,,2026-04-08T12:00:00+00:00
5,steph_castle,68.55,5,Tre Jones,,3.6,3.1,,2026-04-08T12:00:00+00:00
6,betes,67.24,1,Leonard Miller,,2.3,4.4,,2026-04-08T12:00:00+00:00
6,betes,67.24,2,John Konchar,MEM,4.0,4.2,,2026-04-08T12:00:00+00:00
6,betes,67.24,3,Jeremiah Fears,OKC,5.9,3.7,,2026-04-08T12:00:00+00:00
6,betes,67.24,4,Kyle Filipowski,,2.1,3.7,,2026-04-08T12:00:00+00:00
6,betes,67.24,5,D. Queen,,3.4,3.2,,2026-04-08T12:00:00+00:00
7,cantera4,67.05,1,Leonard Miller,,2.3,4.8,,2026-04-08T12:00:00+00:00
7,cantera4,67.05,2,Quenton Jackson,IND,1.4,4.6,,2026-04-08T12:00:00+00:00
7,cantera4,67.05,3,Jericho Sims,TOR,2.9,4.4,,2026-04-08T12:00:00+00:00
7,cantera4,67.05,4,E.J. Liddell,NO,3.3,4.2,,2026-04-08T12:00:00+00:00
7,cantera4,67.05,5,Jeremiah Fears,OKC,5.9,3.9,,2026-04-08T12:00:00+00:00
8,liam0811,66.10,1,Will Riley,WAS,0.9,4.8,,2026-04-08T12:00:00+00:00
8,liam0811,66.10,2,Bones Hyland,LAC,3.8,4.4,,2026-04-08T12:00:00+00:00
8,liam0811,66.10,3,Bez Mbeng,MEM,3.8,4.2,,2026-04-08T12:00:00+00:00
8,liam0811,66.10,4,Jeremiah Fears,OKC,5.9,3.9,,2026-04-08T12:00:00+00:00
8,liam0811,66.10,5,Cormac Ryan,,1.6,3.9,,2026-04-08T12:00:00+00:00
9,norcalfan,65.53,1,AJ Green,MIL,3.3,4.5,,2026-04-08T12:00:00+00:00
9,norcalfan,65.53,2,Micah Potter,,1.2,4.4,,2026-04-08T12:00:00+00:00
9,norcalfan,65.53,3,Gary Payton II,GS,2.8,4.2,,2026-04-08T12:00:00+00:00
9,norcalfan,65.53,4,Luke Kennard,LAL,2.5,4.2,,2026-04-08T12:00:00+00:00
9,norcalfan,65.53,5,Jeremiah Fears,OKC,5.9,3.9,,2026-04-08T12:00:00+00:00
10,kombii3,65.51,1,Leonard Miller,,2.3,5.0,,2026-04-08T12:00:00+00:00
