winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,kapxxl,63.62,1,TJ McConnell,IND,5.1,2.0,1.9,2026-01-08T23:59:00Z
1,kapxxl,63.62,2,Anthony Edwards,MIN,4.8,1.8,0.3,2026-01-08T23:59:00Z
1,kapxxl,63.62,3,Cooper Flagg,NOP,5.6,1.6,0.8,2026-01-08T23:59:00Z
1,kapxxl,63.62,4,Kon Knueppel,NOP,3.4,1.4,0.9,2026-01-08T23:59:00Z
1,kapxxl,63.62,5,Klay Thompson,DAL,3.1,1.2,2.8,2026-01-08T23:59:00Z
2,followerofchrist,63.35,1,Lauri Markkanen,UTA,4.7,2.0,0.4,2026-01-08T23:59:00Z
2,followerofchrist,63.35,2,Keyonte George,UTA,3.9,1.8,0.5,2026-01-08T23:59:00Z
2,followerofchrist,63.35,3,LaMelo Ball,CHA,6.8,1.6,0.6,2026-01-08T23:59:00Z
2,followerofchrist,63.35,4,Cooper Flagg,NOP,5.6,1.4,0.8,2026-01-08T23:59:00Z
2,followerofchrist,63.35,5,TJ McConnell,IND,5.1,1.2,1.9,2026-01-08T23:59:00Z
3,madouu,63.06,1,Cooper Flagg,NOP,5.6,2.0,0.8,2026-01-08T23:59:00Z
3,madouu,63.06,2,LaMelo Ball,CHA,6.8,1.8,0.6,2026-01-08T23:59:00Z
3,madouu,63.06,3,Julius Randle,MIN,4.8,1.6,0.5,2026-01-08T23:59:00Z
3,madouu,63.06,4,Miles Bridges,CHA,3.8,1.4,0.8,2026-01-08T23:59:00Z
3,madouu,63.06,5,Klay Thompson,DAL,3.1,1.2,2.8,2026-01-08T23:59:00Z
4,iheartbrockpurdy13,62.60,1,LaMelo Ball,CHA,6.8,2.0,0.6,2026-01-08T23:59:00Z
4,iheartbrockpurdy13,62.60,2,Cooper Flagg,NOP,5.6,1.8,0.8,2026-01-08T23:59:00Z
4,iheartbrockpurdy13,62.60,3,Lauri Markkanen,UTA,4.7,1.6,0.4,2026-01-08T23:59:00Z
4,iheartbrockpurdy13,62.60,4,Miles Bridges,CHA,3.8,1.4,0.8,2026-01-08T23:59:00Z
4,iheartbrockpurdy13,62.60,5,Klay Thompson,DAL,3.1,1.2,2.8,2026-01-08T23:59:00Z
5,jaydeisfunnyy,62.56,1,Anthony Edwards,MIN,4.8,2.0,0.3,2026-01-08T23:59:00Z
5,jaydeisfunnyy,62.56,2,Cooper Flagg,NOP,5.6,1.8,0.8,2026-01-08T23:59:00Z
5,jaydeisfunnyy,62.56,3,TJ McConnell,IND,5.1,1.6,1.9,2026-01-08T23:59:00Z
5,jaydeisfunnyy,62.56,4,Max Christie,LAL,2.5,1.4,2.1,2026-01-08T23:59:00Z
5,jaydeisfunnyy,62.56,5,Brice Sensabaugh,IND,2.5,1.2,3.0,2026-01-08T23:59:00Z
5,iusucks,62.56,1,Anthony Edwards,MIN,4.8,2.0,0.3,2026-01-08T23:59:00Z
5,iusucks,62.56,2,Cooper Flagg,NOP,5.6,1.8,0.8,2026-01-08T23:59:00Z
5,iusucks,62.56,3,TJ McConnell,IND,5.1,1.6,1.9,2026-01-08T23:59:00Z
5,iusucks,62.56,4,Max Christie,LAL,2.5,1.4,2.1,2026-01-08T23:59:00Z
5,iusucks,62.56,5,Brice Sensabaugh,IND,2.5,1.2,3.0,2026-01-08T23:59:00Z
5,mrstorm,62.56,1,Anthony Edwards,MIN,4.8,2.0,0.3,2026-01-08T23:59:00Z
5,mrstorm,62.56,2,Cooper Flagg,NOP,5.6,1.8,0.8,2026-01-08T23:59:00Z
5,mrstorm,62.56,3,TJ McConnell,IND,5.1,1.6,1.9,2026-01-08T23:59:00Z
5,mrstorm,62.56,4,Max Christie,LAL,2.5,1.4,2.1,2026-01-08T23:59:00Z
5,mrstorm,62.56,5,Brice Sensabaugh,IND,2.5,1.2,3.0,2026-01-08T23:59:00Z
5,bos,62.56,1,Anthony Edwards,MIN,4.8,2.0,0.3,2026-01-08T23:59:00Z
5,bos,62.56,2,Cooper Flagg,NOP,5.6,1.8,0.8,2026-01-08T23:59:00Z
5,bos,62.56,3,TJ McConnell,IND,5.1,1.6,1.9,2026-01-08T23:59:00Z
5,bos,62.56,4,Max Christie,LAL,2.5,1.4,2.1,2026-01-08T23:59:00Z
5,bos,62.56,5,Brice Sensabaugh,IND,2.5,1.2,3.0,2026-01-08T23:59:00Z
