winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,stok,60.10,1,Andrew Wiggins,GS,3.0,3.8,,2026-03-28T12:00:00.000000+00:00
1,stok,60.10,2,Joel Embiid,PHI,4.0,3.2,,2026-03-28T12:00:00.000000+00:00
1,stok,60.10,3,Kon Knueppel,CHA,2.5,3.6,,2026-03-28T12:00:00.000000+00:00
1,stok,60.10,4,Aaron Wiggins,OKC,3.8,3.6,,2026-03-28T12:00:00.000000+00:00
1,stok,60.10,5,Pelle Larsson,MIA,3.0,4.2,,2026-03-28T12:00:00.000000+00:00
2,charlie2105,58.25,1,Giannis Antetokounmpo,MIL,6.2,2.0,,2026-03-28T12:00:00.000000+00:00
2,charlie2105,58.25,2,Tyrese Maxey,PHI,5.6,1.8,,2026-03-28T12:00:00.000000+00:00
2,charlie2105,58.25,3,Aaron Wiggins,OKC,3.8,3.8,,2026-03-28T12:00:00.000000+00:00
2,charlie2105,58.25,4,Luguentz Dort,OKC,1.9,4.4,,2026-03-28T12:00:00.000000+00:00
2,charlie2105,58.25,5,Pelle Larsson,MIA,3.0,4.2,,2026-03-28T12:00:00.000000+00:00
3,goldberg,57.34,1,Jalen Brunson,NY,4.7,2.2,,2026-03-28T12:00:00.000000+00:00
3,goldberg,57.34,2,Joel Embiid,PHI,4.0,3.2,,2026-03-28T12:00:00.000000+00:00
3,goldberg,57.34,3,Jaime Jaquez Jr.,MIA,4.4,2.6,,2026-03-28T12:00:00.000000+00:00
3,goldberg,57.34,4,Andrew Wiggins,GS,3.0,3.2,,2026-03-28T12:00:00.000000+00:00
3,goldberg,57.34,5,Aaron Wiggins,OKC,3.8,3.4,,2026-03-28T12:00:00.000000+00:00
4,kpopium,57.30,1,Tyrese Maxey,PHI,5.6,2.0,,2026-03-28T12:00:00.000000+00:00
4,kpopium,57.30,2,Giannis Antetokounmpo,MIL,6.2,1.8,,2026-03-28T12:00:00.000000+00:00
4,kpopium,57.30,3,Alexandre Sarr,WSH,5.0,2.6,,2026-03-28T12:00:00.000000+00:00
4,kpopium,57.30,4,Aaron Wiggins,OKC,3.8,3.6,,2026-03-28T12:00:00.000000+00:00
4,kpopium,57.30,5,Mikal Bridges,NY,4.6,1.8,,2026-03-28T12:00:00.000000+00:00
