winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
,,,,N. Jokic,DEN,,,0.0,
,,,,D. Clingan,POR,,,0.9,
,,,,B. Sensabaugh,UTA,,,2.1,
,,,,J. McCain,OKC,,,3.0,
,,,,T. Hendricks,MEM,,,3.0,
,,,,C. Johnson,DEN,,,1.9,
,,,,B. Sensabaugh,UTA,,,2.1,
,,,,B. Hyland,MIN,,,3.0,
,,,,D. Gafford,DAL,,,2.1,
,,,,J. McCain,OKC,,,3.0,
,,,,J. McCain,OKC,,,3.0,
,,,,C. Braun,DEN,,,1.7,
,,,,J. Randle,MIN,,,0.6,
,,,,A. Dosunmu,MIN,,,1.4,
,,,,J. Tatum,BOS,,,0.6,
,,,,L. Doncic,LAL,,,0.0,
,,,,A. Dosunmu,MIN,,,1.4,
,,,,J. Walker,IND,,,2.2,
,,,,B. Sensabaugh,UTA,,,2.1,
,,,,J. McCain,OKC,,,3.0,
,,,,L. Doncic,LAL,,,0.0,
,,,,C. Johnson,DEN,,,1.9,
,,,,B. Sensabaugh,UTA,,,2.1,
,,,,G. Payton II,GSW,,,3.0,
,,,,O. Prosper,MEM,,,3.0,
,,,,A. Dosunmu,MIN,,,1.4,
,,,,B. Hyland,MIN,,,3.0,
,,,,C. Williams,UTA,,,3.0,
,,,,B. Sensabaugh,UTA,,,2.1,
,,,,C. Braun,DEN,,,1.7,
