winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
,,,,B. Sensabaugh,UTA,,,2.1,
,,,,C. Williams,UTA,,,3.0,
,,,,G. Payton II,GSW,,,3.0,
,,,,J. Edwards,PHI,,,3.0,
,,,,Q. Post,GSW,,,3.0,
,,,,P. Achiuwa,SAC,,,2.1,
,,,,C. Williams,UTA,,,3.0,
,,,,D. DeRozan,SAC,,,0.9,
,,,,O. Tshiebwe,UTA,,,3.0,
,,,,K. Hayes,SAC,,,3.0,
,,,,I. Collier,UTA,,,1.4,
,,,,G. Santos,GSW,,,2.5,
,,,,J. Walker,IND,,,2.3,
,,,,C. Williams,UTA,,,3.0,
,,,,G. Payton II,GSW,,,3.0,
,,,,C. Williams,UTA,,,3.0,
,,,,B. Podziemski,GSW,,,1.4,
,,,,B. Sensabaugh,UTA,,,2.1,
,,,,G. Santos,GSW,,,2.5,
,,,,G. Payton II,GSW,,,3.0,
,,,,C. Williams,UTA,,,3.0,
,,,,B. Podziemski,GSW,,,1.4,
,,,,B. Sensabaugh,UTA,,,2.1,
,,,,G. Santos,GSW,,,2.5,
,,,,G. Payton II,GSW,,,3.0,
,,,,D. DeRozan,SAC,,,0.9,
,,,,I. Collier,UTA,,,1.4,
,,,,P. Achiuwa,SAC,,,2.1,
,,,,C. Williams,UTA,,,3.0,
,,,,K. Hayes,SAC,,,3.0,
