winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,bykel,76.70,1,Lauri Markkanen,UTA,6,2.4,,2025-11-13T12:00:00+00:00
1,bykel,76.70,2,Onyeka Okongwu,ATL,6,3.1,,2025-11-13T12:00:00+00:00
1,bykel,76.70,3,Jusuf Nurkic,PHX,3,3.8,,2025-11-13T12:00:00+00:00
1,bykel,76.70,4,Vit Krejci,ATL,4.5,3.7,,2025-11-13T12:00:00+00:00
1,bykel,76.70,5,Ace Bailey,UTA,3.7,4.2,,2025-11-13T12:00:00+00:00
2,gar_,74.30,1,Lauri Markkanen,UTA,6,2.4,,2025-11-13T12:00:00+00:00
2,gar_,74.30,2,Jalen Johnson,ATL,7.9,2.4,,2025-11-13T12:00:00+00:00
2,gar_,74.30,3,Onyeka Okongwu,ATL,6,2.9,,2025-11-13T12:00:00+00:00
2,gar_,74.30,4,Isaiah Collier,UTA,2.6,3.1,,2025-11-13T12:00:00+00:00
2,gar_,74.30,5,Ace Bailey,UTA,3.7,4.2,,2025-11-13T12:00:00+00:00
3,jonahjohnston67,73.99,1,Jalen Johnson,ATL,7.9,2.6,,2025-11-13T12:00:00+00:00
3,jonahjohnston67,73.99,2,Onyeka Okongwu,ATL,6,3.1,,2025-11-13T12:00:00+00:00
3,jonahjohnston67,73.99,3,Andrew Nembhard,IND,2.6,3.0,,2025-11-13T12:00:00+00:00
3,jonahjohnston67,73.99,4,Jakob Poeltl,TOR,3.7,3.2,,2025-11-13T12:00:00+00:00
3,jonahjohnston67,73.99,5,Ace Bailey,UTA,3.7,4.2,,2025-11-13T12:00:00+00:00
4,missionary_pitt,73.72,1,Jalen Johnson,ATL,7.9,2.6,,2025-11-13T12:00:00+00:00
4,missionary_pitt,73.72,2,Onyeka Okongwu,ATL,6,3.1,,2025-11-13T12:00:00+00:00
4,missionary_pitt,73.72,3,Sani Mamukelashvili,TOR,2,4.2,,2025-11-13T12:00:00+00:00
4,missionary_pitt,73.72,4,Ace Bailey,UTA,3.7,4.4,,2025-11-13T12:00:00+00:00
4,missionary_pitt,73.72,5,Craig Porter Jr.,CLE,2.5,4.0,,2025-11-13T12:00:00+00:00
6,byren,73.51,1,Jalen Johnson,ATL,7.9,2.6,,2025-11-13T12:00:00+00:00
6,byren,73.51,2,Onyeka Okongwu,ATL,6,3.1,,2025-11-13T12:00:00+00:00
6,byren,73.51,3,Jakob Poeltl,TOR,3.7,3.4,,2025-11-13T12:00:00+00:00
6,byren,73.51,4,Jusuf Nurkic,PHX,3,3.6,,2025-11-13T12:00:00+00:00
6,byren,73.51,5,Dillon Brooks,PHX,4.2,2.6,,2025-11-13T12:00:00+00:00
7,anonymoususer,73.24,1,Jalen Johnson,ATL,7.9,2.6,,2025-11-13T12:00:00+00:00
7,anonymoususer,73.24,2,Onyeka Okongwu,ATL,6,3.1,,2025-11-13T12:00:00+00:00
7,anonymoususer,73.24,3,Andrew Nembhard,IND,2.6,3.0,,2025-11-13T12:00:00+00:00
7,anonymoususer,73.24,4,Jusuf Nurkic,PHX,3,3.6,,2025-11-13T12:00:00+00:00
7,anonymoususer,73.24,5,Ace Bailey,UTA,3.7,4.2,,2025-11-13T12:00:00+00:00
7,kinnick,73.24,1,Jalen Johnson,ATL,7.9,2.6,,2025-11-13T12:00:00+00:00
7,kinnick,73.24,2,Onyeka Okongwu,ATL,6,3.1,,2025-11-13T12:00:00+00:00
7,kinnick,73.24,3,Andrew Nembhard,IND,2.6,3.0,,2025-11-13T12:00:00+00:00
7,kinnick,73.24,4,Jusuf Nurkic,PHX,3,3.6,,2025-11-13T12:00:00+00:00
7,kinnick,73.24,5,Ace Bailey,UTA,3.7,4.2,,2025-11-13T12:00:00+00:00
7,salty,73.24,1,Jalen Johnson,ATL,7.9,2.6,,2025-11-13T12:00:00+00:00
7,salty,73.24,2,Onyeka Okongwu,ATL,6,3.1,,2025-11-13T12:00:00+00:00
7,salty,73.24,3,Andrew Nembhard,IND,2.6,3.0,,2025-11-13T12:00:00+00:00
7,salty,73.24,4,Jusuf Nurkic,PHX,3,3.6,,2025-11-13T12:00:00+00:00
7,salty,73.24,5,Ace Bailey,UTA,3.7,4.2,,2025-11-13T12:00:00+00:00
