winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,ljbrill_27,73.96,1,Naji Marshall,DAL,4.7,2.0,1.5,2026-01-15T23:59:00Z
1,ljbrill_27,73.96,2,Klay Thompson,DAL,4.6,1.8,2.7,2026-01-15T23:59:00Z
1,ljbrill_27,73.96,3,Dwight Powell,DAL,1.6,1.6,3.0,2026-01-15T23:59:00Z
1,ljbrill_27,73.96,4,Caleb Martin,PHI,3.9,1.4,3.0,2026-01-15T23:59:00Z
1,ljbrill_27,73.96,5,Brice Sensabaugh,IND,3.2,1.2,2.7,2026-01-15T23:59:00Z
2,playexplainer,72.40,1,Luka Doncic,DAL,5.4,2.0,0.0,2026-01-15T23:59:00Z
2,playexplainer,72.40,2,Naji Marshall,DAL,4.7,1.8,1.5,2026-01-15T23:59:00Z
2,playexplainer,72.40,3,Klay Thompson,DAL,4.6,1.6,2.7,2026-01-15T23:59:00Z
2,playexplainer,72.40,4,Jaden Hardy,DAL,3.1,1.4,3.0,2026-01-15T23:59:00Z
2,playexplainer,72.40,5,Brice Sensabaugh,IND,3.2,1.2,2.7,2026-01-15T23:59:00Z
2,yomama99,72.40,1,Luka Doncic,DAL,5.4,2.0,0.0,2026-01-15T23:59:00Z
2,yomama99,72.40,2,Naji Marshall,DAL,4.7,1.8,1.5,2026-01-15T23:59:00Z
2,yomama99,72.40,3,Klay Thompson,DAL,4.6,1.6,2.7,2026-01-15T23:59:00Z
2,yomama99,72.40,4,Jaden Hardy,DAL,3.1,1.4,3.0,2026-01-15T23:59:00Z
2,yomama99,72.40,5,Brice Sensabaugh,IND,3.2,1.2,2.7,2026-01-15T23:59:00Z
2,toiff,72.40,1,Luka Doncic,DAL,5.4,2.0,0.0,2026-01-15T23:59:00Z
2,toiff,72.40,2,Naji Marshall,DAL,4.7,1.8,1.5,2026-01-15T23:59:00Z
2,toiff,72.40,3,Klay Thompson,DAL,4.6,1.6,2.7,2026-01-15T23:59:00Z
2,toiff,72.40,4,Jaden Hardy,DAL,3.1,1.4,3.0,2026-01-15T23:59:00Z
2,toiff,72.40,5,Brice Sensabaugh,IND,3.2,1.2,2.7,2026-01-15T23:59:00Z
2,huntlee,72.40,1,Luka Doncic,DAL,5.4,2.0,0.0,2026-01-15T23:59:00Z
2,huntlee,72.40,2,Naji Marshall,DAL,4.7,1.8,1.5,2026-01-15T23:59:00Z
2,huntlee,72.40,3,Klay Thompson,DAL,4.6,1.6,2.7,2026-01-15T23:59:00Z
2,huntlee,72.40,4,Jaden Hardy,DAL,3.1,1.4,3.0,2026-01-15T23:59:00Z
2,huntlee,72.40,5,Brice Sensabaugh,IND,3.2,1.2,2.7,2026-01-15T23:59:00Z
2,jalapenojordan,72.40,1,Luka Doncic,DAL,5.4,2.0,0.0,2026-01-15T23:59:00Z
2,jalapenojordan,72.40,2,Naji Marshall,DAL,4.7,1.8,1.5,2026-01-15T23:59:00Z
2,jalapenojordan,72.40,3,Klay Thompson,DAL,4.6,1.6,2.7,2026-01-15T23:59:00Z
2,jalapenojordan,72.40,4,Jaden Hardy,DAL,3.1,1.4,3.0,2026-01-15T23:59:00Z
2,jalapenojordan,72.40,5,Brice Sensabaugh,IND,3.2,1.2,2.7,2026-01-15T23:59:00Z
2,anonymous_6,72.40,1,Luka Doncic,DAL,5.4,2.0,0.0,2026-01-15T23:59:00Z
2,anonymous_6,72.40,2,Naji Marshall,DAL,4.7,1.8,1.5,2026-01-15T23:59:00Z
2,anonymous_6,72.40,3,Klay Thompson,DAL,4.6,1.6,2.7,2026-01-15T23:59:00Z
2,anonymous_6,72.40,4,Jaden Hardy,DAL,3.1,1.4,3.0,2026-01-15T23:59:00Z
2,anonymous_6,72.40,5,Brice Sensabaugh,IND,3.2,1.2,2.7,2026-01-15T23:59:00Z
2,jcollins11,72.40,1,Luka Doncic,DAL,5.4,2.0,0.0,2026-01-15T23:59:00Z
2,jcollins11,72.40,2,Naji Marshall,DAL,4.7,1.8,1.5,2026-01-15T23:59:00Z
2,jcollins11,72.40,3,Klay Thompson,DAL,4.6,1.6,2.7,2026-01-15T23:59:00Z
2,jcollins11,72.40,4,Jaden Hardy,DAL,3.1,1.4,3.0,2026-01-15T23:59:00Z
2,jcollins11,72.40,5,Brice Sensabaugh,IND,3.2,1.2,2.7,2026-01-15T23:59:00Z
