winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,vinicius76adestrador,89.28,1,Rayan Rupert,MEM,6.2,5.0,,2026-04-05T12:00:00+00:00
1,vinicius76adestrador,89.28,2,Luke Kennard,LAL,4.2,4.8,,2026-04-05T12:00:00+00:00
1,vinicius76adestrador,89.28,3,Cormac Ryan,BOS,4.3,4.6,,2026-04-05T12:00:00+00:00
1,vinicius76adestrador,89.28,4,Ousmane Dieng,OKC,2.9,4.4,,2026-04-05T12:00:00+00:00
1,vinicius76adestrador,89.28,5,P. Nance,,1.3,4.2,,2026-04-05T12:00:00+00:00
2,vextahh,84.24,1,Olivier Prosper,DAL,1.6,4.6,,2026-04-05T12:00:00+00:00
2,vextahh,84.24,2,Rayan Rupert,MEM,6.2,4.8,,2026-04-05T12:00:00+00:00
2,vextahh,84.24,3,Cormac Ryan,BOS,4.3,4.6,,2026-04-05T12:00:00+00:00
2,vextahh,84.24,4,Ousmane Dieng,OKC,2.9,4.4,,2026-04-05T12:00:00+00:00
2,vextahh,84.24,5,Will Riley,WAS,3.5,4.2,,2026-04-05T12:00:00+00:00
3,iam_kickel,84.0,1,LeBron James,LAL,6.1,2.5,,2026-04-05T12:00:00+00:00
3,iam_kickel,84.0,2,Nolan Traore,BKN,3.3,4.7,,2026-04-05T12:00:00+00:00
3,iam_kickel,84.0,3,Will Riley,WAS,3.5,4.6,,2026-04-05T12:00:00+00:00
3,iam_kickel,84.0,4,Josh Minott,MEM,2.6,4.4,,2026-04-05T12:00:00+00:00
3,iam_kickel,84.0,5,Rayan Rupert,MEM,6.2,4.2,,2026-04-05T12:00:00+00:00
4,lactoselakers,83.66,1,Will Riley,WAS,3.5,5.0,,2026-04-05T12:00:00+00:00
4,lactoselakers,83.66,2,Rayan Rupert,MEM,6.2,4.8,,2026-04-05T12:00:00+00:00
4,lactoselakers,83.66,3,Kobe Brown,IND,2.8,4.6,,2026-04-05T12:00:00+00:00
4,lactoselakers,83.66,4,Thomas Bryant,CLE,3.3,4.4,,2026-04-05T12:00:00+00:00
4,lactoselakers,83.66,5,Taylor Hendricks,MEM,2.3,4.2,,2026-04-05T12:00:00+00:00
5,fazeo.f,83.11,1,Thomas Bryant,CLE,3.3,5.0,,2026-04-05T12:00:00+00:00
5,fazeo.f,83.11,2,Will Riley,WAS,3.5,4.8,,2026-04-05T12:00:00+00:00
5,fazeo.f,83.11,3,Ousmane Dieng,OKC,2.9,4.6,,2026-04-05T12:00:00+00:00
5,fazeo.f,83.11,4,Rayan Rupert,MEM,6.2,4.4,,2026-04-05T12:00:00+00:00
5,fazeo.f,83.11,5,Taylor Hendricks,MEM,2.3,4.2,,2026-04-05T12:00:00+00:00
6,babykee,82.57,1,Ousmane Dieng,OKC,2.9,5.0,,2026-04-05T12:00:00+00:00
6,babykee,82.57,2,Kobe Brown,IND,2.8,4.8,,2026-04-05T12:00:00+00:00
6,babykee,82.57,3,J. Walter,,2.8,4.6,,2026-04-05T12:00:00+00:00
6,babykee,82.57,4,Rayan Rupert,MEM,6.2,4.4,,2026-04-05T12:00:00+00:00
6,babykee,82.57,5,Will Riley,WAS,3.5,4.2,,2026-04-05T12:00:00+00:00
7,shifty_ju,82.01,1,LeBron James,LAL,6.1,2.5,,2026-04-05T12:00:00+00:00
7,shifty_ju,82.01,2,Cooper Flagg,BOS,7.3,2.4,,2026-04-05T12:00:00+00:00
7,shifty_ju,82.01,3,Rui Hachimura,LAL,4.0,4.1,,2026-04-05T12:00:00+00:00
