winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,fazerug,71.67,1,Kon Knueppel,CHA,5.9,2.0,1.1,2025-12-12T00:00:00+00:00
1,fazerug,71.67,2,Rudy Gobert,MIN,5.2,1.8,1.2,2025-12-12T00:00:00+00:00
1,fazerug,71.67,3,CJ McCollum,NOP,5.1,1.6,1.0,2025-12-12T00:00:00+00:00
1,fazerug,71.67,4,Jusuf Nurkic,PHX,4.2,1.4,1.8,2025-12-12T00:00:00+00:00
1,fazerug,71.67,5,Joel Embiid,PHI,5.4,1.2,0.9,2025-12-12T00:00:00+00:00
2,imaprettymf,70.05,1,Keyonte George,UTA,6.6,2.0,0.6,2025-12-12T00:00:00+00:00
2,imaprettymf,70.05,2,Kon Knueppel,CHA,5.9,1.8,1.1,2025-12-12T00:00:00+00:00
2,imaprettymf,70.05,3,Cooper Flagg,CHA,4.8,1.6,1.1,2025-12-12T00:00:00+00:00
2,imaprettymf,70.05,4,Rudy Gobert,MIN,5.2,1.4,1.2,2025-12-12T00:00:00+00:00
2,imaprettymf,70.05,5,Santi Aldama,MEM,3.7,1.2,1.3,2025-12-12T00:00:00+00:00
3,lilrizzler,68.35,1,Cooper Flagg,CHA,4.8,2.0,1.1,2025-12-12T00:00:00+00:00
3,lilrizzler,68.35,2,Kon Knueppel,CHA,5.9,1.8,1.1,2025-12-12T00:00:00+00:00
3,lilrizzler,68.35,3,Donte DiVincenzo,MIN,3.5,1.6,1.4,2025-12-12T00:00:00+00:00
3,lilrizzler,68.35,4,Cedric Coward,MEM,4.5,1.4,1.6,2025-12-12T00:00:00+00:00
3,lilrizzler,68.35,5,Jusuf Nurkic,PHX,4.2,1.2,1.8,2025-12-12T00:00:00+00:00
4,allen77,68.13,1,Kon Knueppel,CHA,5.9,2.0,1.1,2025-12-12T00:00:00+00:00
4,allen77,68.13,2,Santi Aldama,MEM,3.7,1.8,1.3,2025-12-12T00:00:00+00:00
4,allen77,68.13,3,Cedric Coward,MEM,4.5,1.6,1.6,2025-12-12T00:00:00+00:00
4,allen77,68.13,4,Cam Spencer,CLE,3.7,1.4,2.0,2025-12-12T00:00:00+00:00
4,allen77,68.13,5,CJ McCollum,NOP,5.1,1.2,1.0,2025-12-12T00:00:00+00:00
5,4dillingham,67.55,1,Kon Knueppel,CHA,5.9,2.0,1.1,2025-12-12T00:00:00+00:00
5,4dillingham,67.55,2,Bub Carrington,WAS,4.6,1.8,3.0,2025-12-12T00:00:00+00:00
5,4dillingham,67.55,3,Marvin Bagley III,WAS,3.4,1.6,2.6,2025-12-12T00:00:00+00:00
5,4dillingham,67.55,4,Nick Tomlin,WAS,0.4,1.4,2.9,2025-12-12T00:00:00+00:00
5,4dillingham,67.55,5,Cooper Flagg,CHA,4.8,1.2,1.1,2025-12-12T00:00:00+00:00
6,avaughan22,67.07,1,Stephen Curry,GSW,5.3,2.0,0.2,2025-12-12T00:00:00+00:00
6,avaughan22,67.07,2,Miles Bridges,CHA,5.9,1.8,0.8,2025-12-12T00:00:00+00:00
6,avaughan22,67.07,3,Cooper Flagg,CHA,4.8,1.6,1.1,2025-12-12T00:00:00+00:00
6,avaughan22,67.07,4,Kon Knueppel,CHA,5.9,1.4,1.1,2025-12-12T00:00:00+00:00
6,avaughan22,67.07,5,Rudy Gobert,MIN,5.2,1.2,1.2,2025-12-12T00:00:00+00:00
7,jose2020,66.89,1,CJ McCollum,NOP,5.1,2.0,1.0,2025-12-12T00:00:00+00:00
7,jose2020,66.89,2,Bub Carrington,WAS,4.6,1.8,3.0,2025-12-12T00:00:00+00:00
