winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,stinnybo,80.56,1,Domantas Sabonis,SAC,3.6,3.4,,2026-03-28T12:00:00.000000+00:00
1,stinnybo,80.56,2,Cade Cunningham,DET,6.4,3.0,,2026-03-28T12:00:00.000000+00:00
1,stinnybo,80.56,3,Matas Buzelis,CHI,4.0,3.8,,2026-03-28T12:00:00.000000+00:00
1,stinnybo,80.56,4,Jake LaRavia,LAL,5.6,4.4,,2026-03-28T12:00:00.000000+00:00
1,stinnybo,80.56,5,Dyson Daniels,ATL,2.3,4.2,,2026-03-28T12:00:00.000000+00:00
1,dartt,80.56,1,Domantas Sabonis,SAC,3.6,3.4,,2026-03-28T12:00:00.000000+00:00
1,dartt,80.56,2,Cade Cunningham,DET,6.4,3.0,,2026-03-28T12:00:00.000000+00:00
1,dartt,80.56,3,Matas Buzelis,CHI,4.0,3.8,,2026-03-28T12:00:00.000000+00:00
1,dartt,80.56,4,Jake LaRavia,LAL,5.6,4.4,,2026-03-28T12:00:00.000000+00:00
1,dartt,80.56,5,Dyson Daniels,ATL,2.3,4.2,,2026-03-28T12:00:00.000000+00:00
1,caustic,80.56,1,Domantas Sabonis,SAC,3.6,3.4,,2026-03-28T12:00:00.000000+00:00
1,caustic,80.56,2,Cade Cunningham,DET,6.4,3.0,,2026-03-28T12:00:00.000000+00:00
1,caustic,80.56,3,Matas Buzelis,CHI,4.0,3.8,,2026-03-28T12:00:00.000000+00:00
1,caustic,80.56,4,Jake LaRavia,LAL,5.6,4.4,,2026-03-28T12:00:00.000000+00:00
1,caustic,80.56,5,Dyson Daniels,ATL,2.3,4.2,,2026-03-28T12:00:00.000000+00:00
1,stevesy,80.56,1,Domantas Sabonis,SAC,3.6,3.4,,2026-03-28T12:00:00.000000+00:00
1,stevesy,80.56,2,Cade Cunningham,DET,6.4,3.0,,2026-03-28T12:00:00.000000+00:00
1,stevesy,80.56,3,Matas Buzelis,CHI,4.0,3.8,,2026-03-28T12:00:00.000000+00:00
1,stevesy,80.56,4,Jake LaRavia,LAL,5.6,4.4,,2026-03-28T12:00:00.000000+00:00
1,stevesy,80.56,5,Dyson Daniels,ATL,2.3,4.2,,2026-03-28T12:00:00.000000+00:00
