winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,exclip,73.39,1,Will Richard,GSW,3.2,2.0,3.0,2025-11-26T00:00:00+00:00
1,exclip,73.39,2,Derik Queen,HOU,3.2,1.8,1.6,2025-11-26T00:00:00+00:00
1,exclip,73.39,3,Vince Williams Jr.,MEM,2.9,1.6,2.1,2025-11-26T00:00:00+00:00
1,exclip,73.39,4,Jaylen Wells,MEM,4.3,1.4,2.6,2025-11-26T00:00:00+00:00
1,exclip,73.39,5,Jose Alvarado,NOP,4.4,1.2,3.0,2025-11-26T00:00:00+00:00
2,colebloodeddd,68.84,1,Mark Williams,LAC,5.0,2.0,1.3,2025-11-26T00:00:00+00:00
2,colebloodeddd,68.84,2,Clint Capela,ATL,2.7,1.8,3.0,2025-11-26T00:00:00+00:00
2,colebloodeddd,68.84,3,Reed Sheppard,HOU,5.2,1.6,1.4,2025-11-26T00:00:00+00:00
2,colebloodeddd,68.84,4,Saddiq Bey,ORL,4.0,1.4,1.8,2025-11-26T00:00:00+00:00
2,colebloodeddd,68.84,5,Collin Gillespie,PHX,4.1,1.2,1.4,2025-11-26T00:00:00+00:00
3,niclandry,66.42,1,Shai Gilgeous-Alexander,OKC,6.5,2.0,0.0,2025-11-26T00:00:00+00:00
3,niclandry,66.42,2,Bobby Portis,MIL,1.6,1.8,2.1,2025-11-26T00:00:00+00:00
3,niclandry,66.42,3,Jaylen Wells,MEM,4.3,1.6,2.6,2025-11-26T00:00:00+00:00
3,niclandry,66.42,4,Yves Missi,NOP,2.4,1.4,3.0,2025-11-26T00:00:00+00:00
3,niclandry,66.42,5,Jose Alvarado,NOP,4.4,1.2,3.0,2025-11-26T00:00:00+00:00
4,wvu,65.19,1,Shai Gilgeous-Alexander,OKC,6.5,2.0,0.0,2025-11-26T00:00:00+00:00
4,wvu,65.19,2,Mark Williams,LAC,5.0,1.8,1.3,2025-11-26T00:00:00+00:00
4,wvu,65.19,3,Jaylen Wells,MEM,4.3,1.6,2.6,2025-11-26T00:00:00+00:00
4,wvu,65.19,4,Vince Williams Jr.,MEM,2.9,1.4,2.1,2025-11-26T00:00:00+00:00
4,wvu,65.19,5,C. Spencer,ORL,2.3,1.2,2.4,2025-11-26T00:00:00+00:00
5,stars,65.03,1,Collin Gillespie,PHX,4.1,2.0,1.4,2025-11-26T00:00:00+00:00
5,stars,65.03,2,Saddiq Bey,ORL,4.0,1.8,1.8,2025-11-26T00:00:00+00:00
5,stars,65.03,3,Jaylen Wells,MEM,4.3,1.6,2.6,2025-11-26T00:00:00+00:00
5,stars,65.03,4,Devin Vassell,SAS,3.2,1.4,1.7,2025-11-26T00:00:00+00:00
5,stars,65.03,5,J. Walter,NOP,2.1,1.2,3.0,2025-11-26T00:00:00+00:00
6,mahmie,64.63,1,Shai Gilgeous-Alexander,OKC,6.5,2.0,0.0,2025-11-26T00:00:00+00:00
6,mahmie,64.63,2,Jaren Jackson Jr.,MEM,4.3,1.8,1.4,2025-11-26T00:00:00+00:00
6,mahmie,64.63,3,Jaylen Wells,MEM,4.3,1.6,2.6,2025-11-26T00:00:00+00:00
6,mahmie,64.63,4,Devin Vassell,SAS,3.2,1.4,1.7,2025-11-26T00:00:00+00:00
6,mahmie,64.63,5,Vince Williams Jr.,MEM,2.9,1.2,2.1,2025-11-26T00:00:00+00:00
7,lehkyforselke,64.00,1,Deni Avdija,POR,5.5,2.0,0.5,2025-11-26T00:00:00+00:00
7,lehkyforselke,64.00,2,Josh Hart,NYK,5.4,1.8,1.5,2025-11-26T00:00:00+00:00
7,lehkyforselke,64.00,3,Bobby Portis,MIL,1.6,1.6,2.1,2025-11-26T00:00:00+00:00
7,lehkyforselke,64.00,4,Vince Williams Jr.,MEM,2.9,1.4,2.1,2025-11-26T00:00:00+00:00
7,lehkyforselke,64.00,5,Jaylen Wells,MEM,4.3,1.2,2.6,2025-11-26T00:00:00+00:00
8,jordyn.tyson,64.00,1,Shai Gilgeous-Alexander,OKC,6.5,2.0,0.0,2025-11-26T00:00:00+00:00
8,jordyn.tyson,64.00,2,Brandon Ingram,NOP,3.8,1.8,0.7,2025-11-26T00:00:00+00:00
8,jordyn.tyson,64.00,3,Collin Gillespie,PHX,4.1,1.6,1.4,2025-11-26T00:00:00+00:00
8,jordyn.tyson,64.00,4,Saddiq Bey,ORL,4.0,1.4,1.8,2025-11-26T00:00:00+00:00
8,jordyn.tyson,64.00,5,Jaylen Wells,MEM,4.3,1.2,2.6,2025-11-26T00:00:00+00:00
