winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,4dillingham,54.08,1,Shai Gilgeous-Alexander,OKC,5.3,2.0,0,2025-12-10T00:00:00+00:00
1,4dillingham,54.08,2,Julian Champagnie,SAS,3,1.8,2.1,2025-12-10T00:00:00+00:00
1,4dillingham,54.08,3,Marcus Smart,LAL,3.1,1.6,2.6,2025-12-10T00:00:00+00:00
1,4dillingham,54.08,4,Cason Wallace,OKC,2.6,1.4,2.1,2025-12-10T00:00:00+00:00
1,4dillingham,54.08,5,Chet Holmgren,OKC,4.9,1.2,0.8,2025-12-10T00:00:00+00:00
2,siides,53.40,1,Shai Gilgeous-Alexander,OKC,5.3,2.0,0,2025-12-10T00:00:00+00:00
2,siides,53.40,2,Luka Doncic,LAL,4.9,1.8,0,2025-12-10T00:00:00+00:00
2,siides,53.40,3,Chet Holmgren,OKC,4.9,1.6,0.8,2025-12-10T00:00:00+00:00
2,siides,53.40,4,Julian Champagnie,SAS,3,1.4,2.1,2025-12-10T00:00:00+00:00
2,siides,53.40,5,Marcus Smart,LAL,3.1,1.2,2.6,2025-12-10T00:00:00+00:00
3,cohen246,52.89,1,Shai Gilgeous-Alexander,OKC,5.3,2.0,0,2025-12-10T00:00:00+00:00
3,cohen246,52.89,2,Chet Holmgren,OKC,4.9,1.8,0.8,2025-12-10T00:00:00+00:00
3,cohen246,52.89,3,Stephon Castle,SAS,4.6,1.6,0.8,2025-12-10T00:00:00+00:00
3,cohen246,52.89,4,Keldon Johnson,SAS,3,1.4,1.5,2025-12-10T00:00:00+00:00
3,cohen246,52.89,5,Julian Champagnie,SAS,3,1.2,2.1,2025-12-10T00:00:00+00:00
4,reallyluis,52.36,1,Stephon Castle,SAS,4.6,2.0,0.8,2025-12-10T00:00:00+00:00
4,reallyluis,52.36,2,Chet Holmgren,OKC,4.9,1.8,0.8,2025-12-10T00:00:00+00:00
4,reallyluis,52.36,3,Julian Champagnie,SAS,3,1.6,2.1,2025-12-10T00:00:00+00:00
4,reallyluis,52.36,4,Luka Doncic,LAL,4.9,1.4,0,2025-12-10T00:00:00+00:00
4,reallyluis,52.36,5,Jaylin Williams,OKC,2.1,1.2,3.0,2025-12-10T00:00:00+00:00
5,ldr,51.88,1,Luka Doncic,LAL,4.9,2.0,0,2025-12-10T00:00:00+00:00
5,ldr,51.88,2,Chet Holmgren,OKC,4.9,1.8,0.8,2025-12-10T00:00:00+00:00
5,ldr,51.88,3,Julian Champagnie,SAS,3,1.6,2.1,2025-12-10T00:00:00+00:00
5,ldr,51.88,4,Stephon Castle,SAS,4.6,1.4,0.8,2025-12-10T00:00:00+00:00
5,ldr,51.88,5,Luguentz Dort,OKC,2,1.2,2.9,2025-12-10T00:00:00+00:00
6,hopsinvi,51.60,1,Devin Vassell,SAS,2.5,2.0,1.3,2025-12-10T00:00:00+00:00
6,hopsinvi,51.60,2,Keldon Johnson,SAS,3,1.8,1.5,2025-12-10T00:00:00+00:00
6,hopsinvi,51.60,3,Stephon Castle,SAS,4.6,1.6,0.8,2025-12-10T00:00:00+00:00
6,hopsinvi,51.60,4,Marcus Smart,LAL,3.1,1.4,2.6,2025-12-10T00:00:00+00:00
