winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,ttoast,61.65,1,Victor Wembanyama,SA,5.5,2.0,,2026-03-28T12:00:00.000000+00:00
1,ttoast,61.65,2,Wendell Carter Jr.,ORL,3.8,4.0,,2026-03-28T12:00:00.000000+00:00
1,ttoast,61.65,3,Paolo Banchero,ORL,4.9,2.4,,2026-03-28T12:00:00.000000+00:00
1,ttoast,61.65,4,Bobby Portis,MIL,2.3,4.4,,2026-03-28T12:00:00.000000+00:00
1,ttoast,61.65,5,Anthony Black,ORL,3.2,4.2,,2026-03-28T12:00:00.000000+00:00
2,nameplayer,61.11,1,Victor Wembanyama,SA,5.5,2.0,,2026-03-28T12:00:00.000000+00:00
2,nameplayer,61.11,2,Myles Turner,MIL,3.2,3.5,,2026-03-28T12:00:00.000000+00:00
2,nameplayer,61.11,3,Paolo Banchero,ORL,4.9,2.4,,2026-03-28T12:00:00.000000+00:00
2,nameplayer,61.11,4,Wendell Carter Jr.,ORL,3.8,3.6,,2026-03-28T12:00:00.000000+00:00
2,nameplayer,61.11,5,Anthony Black,ORL,3.2,4.2,,2026-03-28T12:00:00.000000+00:00
3,bamdabopster8,60.22,1,Shai Gilgeous-Alexander,OKC,5.2,2.0,,2026-03-28T12:00:00.000000+00:00
3,bamdabopster8,60.22,2,Paolo Banchero,ORL,4.9,2.6,,2026-03-28T12:00:00.000000+00:00
3,bamdabopster8,60.22,3,Stephon Castle,SA,4.3,2.9,,2026-03-28T12:00:00.000000+00:00
3,bamdabopster8,60.22,4,Anthony Black,ORL,3.2,4.4,,2026-03-28T12:00:00.000000+00:00
3,bamdabopster8,60.22,5,Cason Wallace,OKC,3.1,3.3,,2026-03-28T12:00:00.000000+00:00
4,marcel,59.93,1,Shai Gilgeous-Alexander,OKC,5.2,2.0,,2026-03-28T12:00:00.000000+00:00
4,marcel,59.93,2,Stephon Castle,SA,4.3,3.1,,2026-03-28T12:00:00.000000+00:00
4,marcel,59.93,3,Aaron Wiggins,OKC,3.4,3.1,,2026-03-28T12:00:00.000000+00:00
4,marcel,59.93,4,Jaylin Williams,OKC,2.7,4.4,,2026-03-28T12:00:00.000000+00:00
4,marcel,59.93,5,Anthony Black,ORL,3.2,4.2,,2026-03-28T12:00:00.000000+00:00
