winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,chuddymon,69.52,1,Dyson Daniels,ATL,5.7,2.0,1.1,2026-01-03T23:59:00Z
1,chuddymon,69.52,2,Donovan Clingan,POR,5.7,1.8,1.2,2026-01-03T23:59:00Z
1,chuddymon,69.52,3,Brandin Podziemski,GSW,2.5,1.6,1.6,2026-01-03T23:59:00Z
1,chuddymon,69.52,4,Max Christie,LAL,4.6,1.4,2.2,2026-01-03T23:59:00Z
1,chuddymon,69.52,5,Isaiah Collier,UTA,3.2,1.2,2.0,2026-01-03T23:59:00Z
2,www.shift.com,66.37,1,Jaylen Brown,BOS,8.2,2.0,0.3,2026-01-03T23:59:00Z
2,www.shift.com,66.37,2,Deni Avdija,POR,5.6,1.8,0.4,2026-01-03T23:59:00Z
2,www.shift.com,66.37,3,Luke Kornet,BOS,5.6,1.6,1.6,2026-01-03T23:59:00Z
2,www.shift.com,66.37,4,Caleb Love,POR,2.7,1.4,2.9,2026-01-03T23:59:00Z
2,www.shift.com,66.37,5,Brice Sensabaugh,UTA,1.3,1.2,3.0,2026-01-03T23:59:00Z
3,animepower,65.33,1,Tyrese Maxey,PHI,5.9,2.0,0.0,2026-01-03T23:59:00Z
3,animepower,65.33,2,Kawhi Leonard,LAC,3.4,1.8,0.2,2026-01-03T23:59:00Z
3,animepower,65.33,3,Max Christie,LAL,4.6,1.6,2.2,2026-01-03T23:59:00Z
3,animepower,65.33,4,Luke Kornet,BOS,5.6,1.4,1.6,2026-01-03T23:59:00Z
3,animepower,65.33,5,John Collins,UTA,3.9,1.2,2.0,2026-01-03T23:59:00Z
4,badger,64.79,1,Kevin Durant,HOU,5.1,2.0,0.5,2026-01-03T23:59:00Z
4,badger,64.79,2,Deni Avdija,POR,5.6,1.8,0.4,2026-01-03T23:59:00Z
4,badger,64.79,3,VJ Edgecombe,PHI,5.1,1.6,0.9,2026-01-03T23:59:00Z
4,badger,64.79,4,Luke Kornet,BOS,5.6,1.4,1.6,2026-01-03T23:59:00Z
4,badger,64.79,5,Isaiah Collier,UTA,3.2,1.2,2.0,2026-01-03T23:59:00Z
