winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,pr3s.jw1,71.20,1,Nikola Jokic,DEN,6.9,2.0,0.0,2025-12-27T23:59:00Z
1,pr3s.jw1,71.20,2,Anthony Black,ORL,6.1,1.8,1.4,2025-12-27T23:59:00Z
1,pr3s.jw1,71.20,3,Cam Thomas,BKN,5.0,1.6,1.4,2025-12-27T23:59:00Z
1,pr3s.jw1,71.20,4,Bobby Portis,MIL,3.1,1.4,1.8,2025-12-27T23:59:00Z
1,pr3s.jw1,71.20,5,Maxime Raynaud,SAC,3.4,1.2,2.6,2025-12-27T23:59:00Z
1,boombeast,71.20,1,Nikola Jokic,DEN,6.9,2.0,0.0,2025-12-27T23:59:00Z
1,boombeast,71.20,2,Anthony Black,ORL,6.1,1.8,1.4,2025-12-27T23:59:00Z
1,boombeast,71.20,3,Cam Thomas,BKN,5.0,1.6,1.4,2025-12-27T23:59:00Z
1,boombeast,71.20,4,Bobby Portis,MIL,3.1,1.4,1.8,2025-12-27T23:59:00Z
1,boombeast,71.20,5,Maxime Raynaud,SAC,3.4,1.2,2.6,2025-12-27T23:59:00Z
1,bill,71.20,1,Nikola Jokic,DEN,6.9,2.0,0.0,2025-12-27T23:59:00Z
1,bill,71.20,2,Anthony Black,ORL,6.1,1.8,1.4,2025-12-27T23:59:00Z
1,bill,71.20,3,Cam Thomas,BKN,5.0,1.6,1.4,2025-12-27T23:59:00Z
1,bill,71.20,4,Bobby Portis,MIL,3.1,1.4,1.8,2025-12-27T23:59:00Z
1,bill,71.20,5,Maxime Raynaud,SAC,3.4,1.2,2.6,2025-12-27T23:59:00Z
1,_ash,71.20,1,Nikola Jokic,DEN,6.9,2.0,0.0,2025-12-27T23:59:00Z
1,_ash,71.20,2,Anthony Black,ORL,6.1,1.8,1.4,2025-12-27T23:59:00Z
1,_ash,71.20,3,Cam Thomas,BKN,5.0,1.6,1.4,2025-12-27T23:59:00Z
1,_ash,71.20,4,Bobby Portis,MIL,3.1,1.4,1.8,2025-12-27T23:59:00Z
1,_ash,71.20,5,Maxime Raynaud,SAC,3.4,1.2,2.6,2025-12-27T23:59:00Z
1,o1iv3r,71.20,1,Nikola Jokic,DEN,6.9,2.0,0.0,2025-12-27T23:59:00Z
1,o1iv3r,71.20,2,Anthony Black,ORL,6.1,1.8,1.4,2025-12-27T23:59:00Z
1,o1iv3r,71.20,3,Cam Thomas,BKN,5.0,1.6,1.4,2025-12-27T23:59:00Z
1,o1iv3r,71.20,4,Bobby Portis,MIL,3.1,1.4,1.8,2025-12-27T23:59:00Z
1,o1iv3r,71.20,5,Maxime Raynaud,SAC,3.4,1.2,2.6,2025-12-27T23:59:00Z
6,ftc911,70.04,1,Nikola Jokic,DEN,6.9,2.0,0.0,2025-12-27T23:59:00Z
6,ftc911,70.04,2,Anthony Black,ORL,6.1,1.8,1.4,2025-12-27T23:59:00Z
6,ftc911,70.04,3,Cam Thomas,BKN,5.0,1.6,1.4,2025-12-27T23:59:00Z
6,ftc911,70.04,4,Tim Hardaway Jr.,DET,2.6,1.4,2.0,2025-12-27T23:59:00Z
6,ftc911,70.04,5,Maxime Raynaud,SAC,3.4,1.2,2.6,2025-12-27T23:59:00Z
7,winger,69.91,1,Nikola Jokic,DEN,6.9,2.0,0.0,2025-12-27T23:59:00Z
7,winger,69.91,2,Cam Thomas,BKN,5.0,1.8,1.4,2025-12-27T23:59:00Z
7,winger,69.91,3,Anthony Black,ORL,6.1,1.6,1.4,2025-12-27T23:59:00Z
7,winger,69.91,4,Maxime Raynaud,SAC,3.4,1.4,2.6,2025-12-27T23:59:00Z
7,winger,69.91,5,Nick Clifford,DEN,1.9,1.2,3.0,2025-12-27T23:59:00Z
7,datlittleboy,69.91,1,Nikola Jokic,DEN,6.9,2.0,0.0,2025-12-27T23:59:00Z
7,datlittleboy,69.91,2,Cam Thomas,BKN,5.0,1.8,1.4,2025-12-27T23:59:00Z
7,datlittleboy,69.91,3,Anthony Black,ORL,6.1,1.6,1.4,2025-12-27T23:59:00Z
7,datlittleboy,69.91,4,Maxime Raynaud,SAC,3.4,1.4,2.6,2025-12-27T23:59:00Z
7,datlittleboy,69.91,5,Nick Clifford,DEN,1.9,1.2,3.0,2025-12-27T23:59:00Z
