winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
2,dc_onna_low,73.96,1,Walter Clayton Jr.,MEM,1.9,5.0,,2026-04-09T12:00:00+00:00
2,dc_onna_low,73.96,2,Ousmane Dieng,,2.3,4.8,,2026-04-09T12:00:00+00:00
2,dc_onna_low,73.96,3,Jericho Sims,,3.6,4.6,,2026-04-09T12:00:00+00:00
2,dc_onna_low,73.96,4,Terrence Shannon Jr.,CHI,5.5,4.4,,2026-04-09T12:00:00+00:00
2,dc_onna_low,73.96,5,Taylor Hendricks,MEM,3.0,4.2,,2026-04-09T12:00:00+00:00
3,bensimmons_dih,65.20,1,Luke Kornet,BOS,2.9,4.1,,2026-04-09T12:00:00+00:00
3,bensimmons_dih,65.20,2,Brook Lopez,MIL,2.3,4.6,,2026-04-09T12:00:00+00:00
3,bensimmons_dih,65.20,3,Ousmane Dieng,,2.3,4.6,,2026-04-09T12:00:00+00:00
3,bensimmons_dih,65.20,4,Terrence Shannon Jr.,CHI,5.5,4.4,,2026-04-09T12:00:00+00:00
3,bensimmons_dih,65.20,5,Walter Clayton Jr.,MEM,1.9,4.2,,2026-04-09T12:00:00+00:00
4,itzslim,64.47,1,Bones Hyland,MIN,0.5,4.7,,2026-04-09T12:00:00+00:00
4,itzslim,64.47,2,Ousmane Dieng,,2.3,4.8,,2026-04-09T12:00:00+00:00
4,itzslim,64.47,3,Jericho Sims,,3.6,4.6,,2026-04-09T12:00:00+00:00
4,itzslim,64.47,4,Lucas Williamson,,2.6,4.4,,2026-04-09T12:00:00+00:00
4,itzslim,64.47,5,Terrence Shannon Jr.,CHI,5.5,4.2,,2026-04-09T12:00:00+00:00
4,mbeumo,64.47,1,Bones Hyland,MIN,0.5,4.7,,2026-04-09T12:00:00+00:00
4,mbeumo,64.47,2,Ousmane Dieng,,2.3,4.8,,2026-04-09T12:00:00+00:00
4,mbeumo,64.47,3,Jericho Sims,,3.6,4.6,,2026-04-09T12:00:00+00:00
4,mbeumo,64.47,4,Lucas Williamson,,2.6,4.4,,2026-04-09T12:00:00+00:00
4,mbeumo,64.47,5,Terrence Shannon Jr.,CHI,5.5,4.2,,2026-04-09T12:00:00+00:00
4,ilikevideogames,64.47,1,Bones Hyland,MIN,0.5,4.7,,2026-04-09T12:00:00+00:00
4,ilikevideogames,64.47,2,Ousmane Dieng,,2.3,4.8,,2026-04-09T12:00:00+00:00
4,ilikevideogames,64.47,3,Jericho Sims,,3.6,4.6,,2026-04-09T12:00:00+00:00
4,ilikevideogames,64.47,4,Lucas Williamson,,2.6,4.4,,2026-04-09T12:00:00+00:00
4,ilikevideogames,64.47,5,Terrence Shannon Jr.,CHI,5.5,4.2,,2026-04-09T12:00:00+00:00
4,ozzy1,64.47,1,Bones Hyland,MIN,0.5,4.7,,2026-04-09T12:00:00+00:00
4,ozzy1,64.47,2,Ousmane Dieng,,2.3,4.8,,2026-04-09T12:00:00+00:00
4,ozzy1,64.47,3,Jericho Sims,,3.6,4.6,,2026-04-09T12:00:00+00:00
4,ozzy1,64.47,4,Lucas Williamson,,2.6,4.4,,2026-04-09T12:00:00+00:00
4,ozzy1,64.47,5,Terrence Shannon Jr.,CHI,5.5,4.2,,2026-04-09T12:00:00+00:00
