winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,i_remember_0,62.27,1,Nikola Jokic,DEN,7.1,2.0,0.0,2025-11-17T00:00:00+00:00
1,i_remember_0,62.27,2,Jalen Duren,DET,6.2,1.8,0.6,2025-11-17T00:00:00+00:00
1,i_remember_0,62.27,3,Kel'el Ware,MIA,4.4,1.6,1.4,2025-11-17T00:00:00+00:00
1,i_remember_0,62.27,4,Jordan Clarkson,UTA,2.0,1.4,2.7,2025-11-17T00:00:00+00:00
1,i_remember_0,62.27,5,Javonte Green,DET,2.8,1.2,3.0,2025-11-17T00:00:00+00:00
2,jordelmas7,59.78,1,Nikola Jokic,DEN,7.1,2.0,0.0,2025-11-17T00:00:00+00:00
2,jordelmas7,59.78,2,Jalen Duren,DET,6.2,1.8,0.6,2025-11-17T00:00:00+00:00
2,jordelmas7,59.78,3,Kel'el Ware,MIA,4.4,1.6,1.4,2025-11-17T00:00:00+00:00
2,jordelmas7,59.78,4,Jordan Clarkson,UTA,2.0,1.4,2.7,2025-11-17T00:00:00+00:00
2,jordelmas7,59.78,5,Andre Drummond,CHI,3.0,1.2,1.9,2025-11-17T00:00:00+00:00
3,dexhster,59.69,1,Nikola Jokic,DEN,7.1,2.0,0.0,2025-11-17T00:00:00+00:00
3,dexhster,59.69,2,Chet Holmgren,OKC,4.1,1.8,0.7,2025-11-17T00:00:00+00:00
3,dexhster,59.69,3,Jalen Duren,DET,6.2,1.6,0.6,2025-11-17T00:00:00+00:00
3,dexhster,59.69,4,Kel'el Ware,MIA,4.4,1.4,1.4,2025-11-17T00:00:00+00:00
3,dexhster,59.69,5,Andre Drummond,CHI,3.0,1.2,1.9,2025-11-17T00:00:00+00:00
4,bdawg_melons,59.66,1,Donovan Mitchell,CLE,6.5,2.0,0.2,2025-11-17T00:00:00+00:00
4,bdawg_melons,59.66,2,Quentin Grimes,DET,3.4,1.8,1.2,2025-11-17T00:00:00+00:00
4,bdawg_melons,59.66,3,Kel'el Ware,MIA,4.4,1.6,1.4,2025-11-17T00:00:00+00:00
4,bdawg_melons,59.66,4,Naz Reid,MIN,3.5,1.4,1.6,2025-11-17T00:00:00+00:00
4,bdawg_melons,59.66,5,Luguentz Dort,OKC,2.7,1.2,3.0,2025-11-17T00:00:00+00:00
5,morb,59.40,1,Nikola Jokic,DEN,7.1,2.0,0.0,2025-11-17T00:00:00+00:00
5,morb,59.40,2,Jalen Duren,DET,6.2,1.8,0.6,2025-11-17T00:00:00+00:00
5,morb,59.40,3,Isaiah Hartenstein,OKC,4.3,1.6,1.0,2025-11-17T00:00:00+00:00
5,morb,59.40,4,Kris Knueppel,BKN,3.6,1.4,1.3,2025-11-17T00:00:00+00:00
5,morb,59.40,5,Rudy Gobert,MIN,3.6,1.2,1.4,2025-11-17T00:00:00+00:00
6,vmma,58.51,1,Nikola Jokic,DEN,7.1,2.0,0.0,2025-11-17T00:00:00+00:00
6,vmma,58.51,2,Jalen Duren,DET,6.2,1.8,0.6,2025-11-17T00:00:00+00:00
6,vmma,58.51,3,Daniss Jenkins,DET,3.5,1.6,1.8,2025-11-17T00:00:00+00:00
6,vmma,58.51,4,Ayo Dosunmu,CHI,3.8,1.4,1.4,2025-11-17T00:00:00+00:00
6,vmma,58.51,5,Moussa Cisse,NOP,1.6,1.2,3.0,2025-11-17T00:00:00+00:00
7,lebronjams73736,58.51,1,Nikola Jokic,DEN,7.1,2.0,0.0,2025-11-17T00:00:00+00:00
7,lebronjams73736,58.51,2,Shai Gilgeous-Alexander,OKC,4.4,1.8,0.0,2025-11-17T00:00:00+00:00
7,lebronjams73736,58.51,3,Jalen Duren,DET,6.2,1.6,0.6,2025-11-17T00:00:00+00:00
7,lebronjams73736,58.51,4,Kel'el Ware,MIA,4.4,1.4,1.4,2025-11-17T00:00:00+00:00
7,lebronjams73736,58.51,5,Daniss Jenkins,DET,3.5,1.2,1.8,2025-11-17T00:00:00+00:00
8,ardag,58.47,1,Nikola Jokic,DEN,7.1,2.0,0.0,2025-11-17T00:00:00+00:00
8,ardag,58.47,2,Brandon Ingram,NOP,4.0,1.8,0.8,2025-11-17T00:00:00+00:00
8,ardag,58.47,3,Jalen Duren,DET,6.2,1.6,0.6,2025-11-17T00:00:00+00:00
8,ardag,58.47,4,Kel'el Ware,MIA,4.4,1.4,1.4,2025-11-17T00:00:00+00:00
8,ardag,58.47,5,Quentin Grimes,DET,3.4,1.2,1.2,2025-11-17T00:00:00+00:00
