winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,burden_10,73.04,1,Collin Murray-Boyles,SAS,4.1,2.0,2.8,2026-01-11T23:59:00Z
1,burden_10,73.04,2,Zeke Nnaji,DEN,3.7,1.8,3.0,2026-01-11T23:59:00Z
1,burden_10,73.04,3,Danny Wolf,ATL,2.4,1.6,3.0,2026-01-11T23:59:00Z
1,burden_10,73.04,4,Goga Bitadze,ORL,3.8,1.4,2.6,2026-01-11T23:59:00Z
1,burden_10,73.04,5,Noah Penda,NOP,2.3,1.2,3.0,2026-01-11T23:59:00Z
2,zygos,71.92,1,Peyton Watson,DEN,3.4,2.0,1.6,2026-01-11T23:59:00Z
2,zygos,71.92,2,Caleb Love,CLE,3.0,1.8,2.7,2026-01-11T23:59:00Z
2,zygos,71.92,3,Zeke Nnaji,DEN,3.7,1.6,3.0,2026-01-11T23:59:00Z
2,zygos,71.92,4,Collin Murray-Boyles,SAS,4.1,1.4,2.8,2026-01-11T23:59:00Z
2,zygos,71.92,5,Jalen Pickett,IND,2.9,1.2,3.0,2026-01-11T23:59:00Z
3,bigdogjoe,70.76,1,Jalen Pickett,IND,2.9,2.0,3.0,2026-01-11T23:59:00Z
3,bigdogjoe,70.76,2,Caleb Love,CLE,3.0,1.8,2.7,2026-01-11T23:59:00Z
3,bigdogjoe,70.76,3,Collin Murray-Boyles,SAS,4.1,1.6,2.8,2026-01-11T23:59:00Z
3,bigdogjoe,70.76,4,Goga Bitadze,ORL,3.8,1.4,2.6,2026-01-11T23:59:00Z
3,bigdogjoe,70.76,5,Noah Penda,NOP,2.3,1.2,3.0,2026-01-11T23:59:00Z
4,runasone,70.74,1,Collin Murray-Boyles,SAS,4.1,2.0,2.8,2026-01-11T23:59:00Z
4,runasone,70.74,2,Jamal Shead,HOU,2.9,1.8,2.6,2026-01-11T23:59:00Z
4,runasone,70.74,3,Jalen Pickett,IND,2.9,1.6,3.0,2026-01-11T23:59:00Z
4,runasone,70.74,4,Danny Wolf,ATL,2.4,1.4,3.0,2026-01-11T23:59:00Z
4,runasone,70.74,5,Goga Bitadze,ORL,3.8,1.2,2.6,2026-01-11T23:59:00Z
5,noahsurp,70.28,1,Collin Murray-Boyles,SAS,4.1,2.0,2.8,2026-01-11T23:59:00Z
5,noahsurp,70.28,2,Caleb Love,CLE,3.0,1.8,2.7,2026-01-11T23:59:00Z
5,noahsurp,70.28,3,Jamal Shead,HOU,2.9,1.6,2.6,2026-01-11T23:59:00Z
5,noahsurp,70.28,4,Goga Bitadze,ORL,3.8,1.4,2.6,2026-01-11T23:59:00Z
5,noahsurp,70.28,5,Noah Penda,NOP,2.3,1.2,3.0,2026-01-11T23:59:00Z
5,realrockiesfan,70.28,1,Collin Murray-Boyles,SAS,4.1,2.0,2.8,2026-01-11T23:59:00Z
5,realrockiesfan,70.28,2,Caleb Love,CLE,3.0,1.8,2.7,2026-01-11T23:59:00Z
5,realrockiesfan,70.28,3,Jamal Shead,HOU,2.9,1.6,2.6,2026-01-11T23:59:00Z
5,realrockiesfan,70.28,4,Goga Bitadze,ORL,3.8,1.4,2.6,2026-01-11T23:59:00Z
5,realrockiesfan,70.28,5,Noah Penda,NOP,2.3,1.2,3.0,2026-01-11T23:59:00Z
5,ronaldbaker,70.28,1,Collin Murray-Boyles,SAS,4.1,2.0,2.8,2026-01-11T23:59:00Z
5,ronaldbaker,70.28,2,Caleb Love,CLE,3.0,1.8,2.7,2026-01-11T23:59:00Z
5,ronaldbaker,70.28,3,Jamal Shead,HOU,2.9,1.6,2.6,2026-01-11T23:59:00Z
5,ronaldbaker,70.28,4,Goga Bitadze,ORL,3.8,1.4,2.6,2026-01-11T23:59:00Z
5,ronaldbaker,70.28,5,Noah Penda,NOP,2.3,1.2,3.0,2026-01-11T23:59:00Z
8,noahgaddy,69.75,1,Jalen Johnson,ATL,5.4,2.0,0.2,2026-01-11T23:59:00Z
8,noahgaddy,69.75,2,Peyton Watson,DEN,3.4,1.8,1.6,2026-01-11T23:59:00Z
8,noahgaddy,69.75,3,Collin Murray-Boyles,SAS,4.1,1.6,2.8,2026-01-11T23:59:00Z
8,noahgaddy,69.75,4,Zeke Nnaji,DEN,3.7,1.4,3.0,2026-01-11T23:59:00Z
8,noahgaddy,69.75,5,Jalen Pickett,IND,2.9,1.2,3.0,2026-01-11T23:59:00Z
