winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,undanis,64.58,1,Darius Garland,CLE,5.6,2.0,1.1,2025-12-22T00:00:00+00:00
1,undanis,64.58,2,Derik Queen,MEM,3.7,1.8,1.4,2025-12-22T00:00:00+00:00
1,undanis,64.58,3,Cameron Johnson,DEN,3.5,1.6,2.1,2025-12-22T00:00:00+00:00
1,undanis,64.58,4,Kentavious Caldwell-Pope,MEM,2.4,1.4,2.9,2025-12-22T00:00:00+00:00
1,undanis,64.58,5,Kenrich Williams,OKC,2.9,1.2,3.0,2025-12-22T00:00:00+00:00
2,golden,64.19,1,Nikola Jokic,DEN,6.2,2.0,0.0,2025-12-22T00:00:00+00:00
2,golden,64.19,2,Darius Garland,CLE,5.6,1.8,1.1,2025-12-22T00:00:00+00:00
2,golden,64.19,3,Derik Queen,MEM,3.7,1.6,1.4,2025-12-22T00:00:00+00:00
2,golden,64.19,4,Cameron Johnson,DEN,3.5,1.4,2.1,2025-12-22T00:00:00+00:00
2,golden,64.19,5,Kenrich Williams,OKC,2.9,1.2,3.0,2025-12-22T00:00:00+00:00
2,gallsta,64.19,1,Nikola Jokic,DEN,6.2,2.0,0.0,2025-12-22T00:00:00+00:00
2,gallsta,64.19,2,Darius Garland,CLE,5.6,1.8,1.1,2025-12-22T00:00:00+00:00
2,gallsta,64.19,3,Derik Queen,MEM,3.7,1.6,1.4,2025-12-22T00:00:00+00:00
2,gallsta,64.19,4,Cameron Johnson,DEN,3.5,1.4,2.1,2025-12-22T00:00:00+00:00
2,gallsta,64.19,5,Kenrich Williams,OKC,2.9,1.2,3.0,2025-12-22T00:00:00+00:00
4,thadcastlegoat,62.93,1,Darius Garland,CLE,5.6,2.0,1.1,2025-12-22T00:00:00+00:00
4,thadcastlegoat,62.93,2,Derik Queen,MEM,3.7,1.8,1.4,2025-12-22T00:00:00+00:00
4,thadcastlegoat,62.93,3,Cam Spencer,MEM,2.5,1.6,1.6,2025-12-22T00:00:00+00:00
4,thadcastlegoat,62.93,4,Klay Thompson,DAL,3.1,1.4,2.9,2025-12-22T00:00:00+00:00
4,thadcastlegoat,62.93,5,Kenrich Williams,OKC,2.9,1.2,3.0,2025-12-22T00:00:00+00:00
4,llamanade,62.93,1,Darius Garland,CLE,5.6,2.0,1.1,2025-12-22T00:00:00+00:00
4,llamanade,62.93,2,Derik Queen,MEM,3.7,1.8,1.4,2025-12-22T00:00:00+00:00
4,llamanade,62.93,3,Cam Spencer,MEM,2.5,1.6,1.6,2025-12-22T00:00:00+00:00
4,llamanade,62.93,4,Klay Thompson,DAL,3.1,1.4,2.9,2025-12-22T00:00:00+00:00
4,llamanade,62.93,5,Kenrich Williams,OKC,2.9,1.2,3.0,2025-12-22T00:00:00+00:00
4,lendeborg23,62.93,1,Darius Garland,CLE,5.6,2.0,1.1,2025-12-22T00:00:00+00:00
4,lendeborg23,62.93,2,Derik Queen,MEM,3.7,1.8,1.4,2025-12-22T00:00:00+00:00
4,lendeborg23,62.93,3,Cam Spencer,MEM,2.5,1.6,1.6,2025-12-22T00:00:00+00:00
4,lendeborg23,62.93,4,Klay Thompson,DAL,3.1,1.4,2.9,2025-12-22T00:00:00+00:00
4,lendeborg23,62.93,5,Kenrich Williams,OKC,2.9,1.2,3.0,2025-12-22T00:00:00+00:00
7,ilikevideogames,62.74,1,Nikola Jokic,DEN,6.2,2.0,0.0,2025-12-22T00:00:00+00:00
7,ilikevideogames,62.74,2,Derik Queen,MEM,3.7,1.8,1.4,2025-12-22T00:00:00+00:00
7,ilikevideogames,62.74,3,Cameron Johnson,DEN,3.5,1.6,2.1,2025-12-22T00:00:00+00:00
7,ilikevideogames,62.74,4,Klay Thompson,DAL,3.1,1.4,2.9,2025-12-22T00:00:00+00:00
7,ilikevideogames,62.74,5,Kenrich Williams,OKC,2.9,1.2,3.0,2025-12-22T00:00:00+00:00
7,s_hiraz,62.74,1,Nikola Jokic,DEN,6.2,2.0,0.0,2025-12-22T00:00:00+00:00
7,s_hiraz,62.74,2,Derik Queen,MEM,3.7,1.8,1.4,2025-12-22T00:00:00+00:00
7,s_hiraz,62.74,3,Cameron Johnson,DEN,3.5,1.6,2.1,2025-12-22T00:00:00+00:00
7,s_hiraz,62.74,4,Klay Thompson,DAL,3.1,1.4,2.9,2025-12-22T00:00:00+00:00
7,s_hiraz,62.74,5,Kenrich Williams,OKC,2.9,1.2,3.0,2025-12-22T00:00:00+00:00
