winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,jarkk,66.52,1,Nikola Jokic,DEN,10.7,2.0,0.0,2025-12-25T00:00:00+00:00
1,jarkk,66.52,2,Anthony Edwards,MIN,5.7,1.8,0.3,2025-12-25T00:00:00+00:00
1,jarkk,66.52,3,Jamal Murray,DEN,5.0,1.6,0.2,2025-12-25T00:00:00+00:00
1,jarkk,66.52,4,Tim Hardaway Jr.,DAL,2.4,1.4,2.0,2025-12-25T00:00:00+00:00
1,jarkk,66.52,5,Jordan Clarkson,UTA,3.9,1.2,2.9,2025-12-25T00:00:00+00:00
2,protakes,63.13,1,Nikola Jokic,DEN,10.7,2.0,0.0,2025-12-25T00:00:00+00:00
2,protakes,63.13,2,Jalen Brunson,NYK,3.9,1.8,0.2,2025-12-25T00:00:00+00:00
2,protakes,63.13,3,Anthony Edwards,MIN,5.7,1.6,0.3,2025-12-25T00:00:00+00:00
2,protakes,63.13,4,De'Aaron Fox,SAC,5.3,1.4,0.5,2025-12-25T00:00:00+00:00
2,protakes,63.13,5,Tyler Kolek,NYK,3.1,1.2,3.0,2025-12-25T00:00:00+00:00
3,ckbobmoose,62.84,1,Nikola Jokic,DEN,10.7,2.0,0.0,2025-12-25T00:00:00+00:00
3,ckbobmoose,62.84,2,Anthony Edwards,MIN,5.7,1.8,0.3,2025-12-25T00:00:00+00:00
3,ckbobmoose,62.84,3,Donovan Mitchell,CLE,6.3,1.6,0.2,2025-12-25T00:00:00+00:00
3,ckbobmoose,62.84,4,Julius Randle,MIN,5.3,1.4,0.5,2025-12-25T00:00:00+00:00
3,ckbobmoose,62.84,5,Amen Thompson,HOU,4.2,1.2,0.7,2025-12-25T00:00:00+00:00
4,icyy31,62.71,1,Nikola Jokic,DEN,10.7,2.0,0.0,2025-12-25T00:00:00+00:00
4,icyy31,62.71,2,Anthony Edwards,MIN,5.7,1.8,0.3,2025-12-25T00:00:00+00:00
4,icyy31,62.71,3,Victor Wembanyama,SAS,2.8,1.6,0.3,2025-12-25T00:00:00+00:00
4,icyy31,62.71,4,Cooper Flagg,DAL,3.9,1.4,0.7,2025-12-25T00:00:00+00:00
4,icyy31,62.71,5,Jordan Clarkson,UTA,3.9,1.2,2.9,2025-12-25T00:00:00+00:00
5,rz923,62.69,1,Nikola Jokic,DEN,10.7,2.0,0.0,2025-12-25T00:00:00+00:00
5,rz923,62.69,2,Donovan Mitchell,CLE,6.3,1.8,0.2,2025-12-25T00:00:00+00:00
5,rz923,62.69,3,Amen Thompson,HOU,4.2,1.6,0.7,2025-12-25T00:00:00+00:00
5,rz923,62.69,4,Jaylin Williams,OKC,2.7,1.4,0.8,2025-12-25T00:00:00+00:00
5,rz923,62.69,5,Tyler Kolek,NYK,3.1,1.2,3.0,2025-12-25T00:00:00+00:00
6,ilovekoji,62.56,1,Nikola Jokic,DEN,10.7,2.0,0.0,2025-12-25T00:00:00+00:00
6,ilovekoji,62.56,2,Cooper Flagg,DAL,3.9,1.8,0.7,2025-12-25T00:00:00+00:00
6,ilovekoji,62.56,3,Tim Hardaway Jr.,DAL,2.4,1.6,2.0,2025-12-25T00:00:00+00:00
6,ilovekoji,62.56,4,Tyler Kolek,NYK,3.1,1.4,3.0,2025-12-25T00:00:00+00:00
6,ilovekoji,62.56,5,Bones Hyland,LAC,2.1,1.2,3.0,2025-12-25T00:00:00+00:00
7,thedihstroyer,62.46,1,Nikola Jokic,DEN,10.7,2.0,0.0,2025-12-25T00:00:00+00:00
7,thedihstroyer,62.46,2,Jamal Murray,DEN,5.0,1.8,0.2,2025-12-25T00:00:00+00:00
7,thedihstroyer,62.46,3,Amen Thompson,HOU,4.2,1.6,0.7,2025-12-25T00:00:00+00:00
7,thedihstroyer,62.46,4,Tim Hardaway Jr.,DAL,2.4,1.4,2.0,2025-12-25T00:00:00+00:00
7,thedihstroyer,62.46,5,Tyler Kolek,NYK,3.1,1.2,3.0,2025-12-25T00:00:00+00:00
8,hesi__,62.37,1,Nikola Jokic,DEN,10.7,2.0,0.0,2025-12-25T00:00:00+00:00
8,hesi__,62.37,2,Cooper Flagg,DAL,3.9,1.8,0.7,2025-12-25T00:00:00+00:00
8,hesi__,62.37,3,Jabari Smith Jr.,HOU,3.0,1.6,1.3,2025-12-25T00:00:00+00:00
8,hesi__,62.37,4,Bones Hyland,LAC,2.1,1.4,3.0,2025-12-25T00:00:00+00:00
8,hesi__,62.37,5,Tyler Kolek,NYK,3.1,1.2,3.0,2025-12-25T00:00:00+00:00
