winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,cody.bellinger.35,67.41,1,Norman Powell,LAC,6.7,2.0,0.7,2026-01-04T00:00:00+00:00
1,cody.bellinger.35,67.41,2,Pascal Siakam,IND,5.4,1.8,0.5,2026-01-04T00:00:00+00:00
1,cody.bellinger.35,67.41,3,Devin Booker,PHX,4.6,1.6,0.5,2026-01-04T00:00:00+00:00
1,cody.bellinger.35,67.41,4,Desmond Bane,MEM,6.2,1.4,0.8,2026-01-04T00:00:00+00:00
1,cody.bellinger.35,67.41,5,Anthony Black,ORL,5.6,1.2,1.2,2026-01-04T00:00:00+00:00
2,chosen,67.20,1,Rudy Gobert,MIN,4.4,2.0,1.1,2026-01-04T00:00:00+00:00
2,chosen,67.20,2,Anthony Edwards,MIN,5.6,1.8,0.3,2026-01-04T00:00:00+00:00
2,chosen,67.20,3,Day'Ron Sharpe,BKN,3.6,1.6,2.4,2026-01-04T00:00:00+00:00
2,chosen,67.20,4,Norman Powell,LAC,6.7,1.4,0.7,2026-01-04T00:00:00+00:00
2,chosen,67.20,5,Jake LaRavia,MEM,4.3,1.2,2.0,2026-01-04T00:00:00+00:00
3,mao87,66.30,1,Paolo Banchero,ORL,4.5,2.0,0.7,2026-01-04T00:00:00+00:00
3,mao87,66.30,2,Anthony Black,ORL,5.6,1.8,1.2,2026-01-04T00:00:00+00:00
3,mao87,66.30,3,Jake LaRavia,MEM,4.3,1.6,2.0,2026-01-04T00:00:00+00:00
3,mao87,66.30,4,Day'Ron Sharpe,BKN,3.6,1.4,2.4,2026-01-04T00:00:00+00:00
3,mao87,66.30,5,Paul Reed,PHI,2.0,1.2,3.0,2026-01-04T00:00:00+00:00
4,abdxr,66.02,1,Paolo Banchero,ORL,4.5,2.0,0.7,2026-01-04T00:00:00+00:00
4,abdxr,66.02,2,Jake LaRavia,MEM,4.3,1.8,2.0,2026-01-04T00:00:00+00:00
4,abdxr,66.02,3,Anthony Black,ORL,5.6,1.6,1.2,2026-01-04T00:00:00+00:00
4,abdxr,66.02,4,Day'Ron Sharpe,BKN,3.6,1.4,2.4,2026-01-04T00:00:00+00:00
4,abdxr,66.02,5,Paul Reed,PHI,2.0,1.2,3.0,2026-01-04T00:00:00+00:00
5,foxxfive,65.75,1,Norman Powell,LAC,6.7,2.0,0.7,2026-01-04T00:00:00+00:00
5,foxxfive,65.75,2,Anthony Black,ORL,5.6,1.8,1.2,2026-01-04T00:00:00+00:00
5,foxxfive,65.75,3,Jake LaRavia,MEM,4.3,1.6,2.0,2026-01-04T00:00:00+00:00
5,foxxfive,65.75,4,Spencer Jones,DEN,0.6,1.4,2.9,2026-01-04T00:00:00+00:00
5,foxxfive,65.75,5,Day'Ron Sharpe,BKN,3.6,1.2,2.4,2026-01-04T00:00:00+00:00
6,drakmayelover,65.29,1,Giannis Antetokounmpo,MIL,5.4,2.0,0.0,2026-01-04T00:00:00+00:00
6,drakmayelover,65.29,2,Norman Powell,LAC,6.7,1.8,0.7,2026-01-04T00:00:00+00:00
6,drakmayelover,65.29,3,Anthony Black,ORL,5.6,1.6,1.2,2026-01-04T00:00:00+00:00
6,drakmayelover,65.29,4,Day'Ron Sharpe,BKN,3.6,1.4,2.4,2026-01-04T00:00:00+00:00
6,drakmayelover,65.29,5,Paul Reed,PHI,2.0,1.2,3.0,2026-01-04T00:00:00+00:00
7,some_seattlefan,64.88,1,Giannis Antetokounmpo,MIL,5.4,2.0,0.0,2026-01-04T00:00:00+00:00
7,some_seattlefan,64.88,2,Norman Powell,LAC,6.7,1.8,0.7,2026-01-04T00:00:00+00:00
7,some_seattlefan,64.88,3,Anthony Black,ORL,5.6,1.6,1.2,2026-01-04T00:00:00+00:00
7,some_seattlefan,64.88,4,Jake LaRavia,MEM,4.3,1.4,2.0,2026-01-04T00:00:00+00:00
7,some_seattlefan,64.88,5,Egor Demin,BKN,2.1,1.2,2.2,2026-01-04T00:00:00+00:00
8,jotabe95,64.42,1,Desmond Bane,MEM,6.2,2.0,0.8,2026-01-04T00:00:00+00:00
8,jotabe95,64.42,2,Norman Powell,LAC,6.7,1.8,0.7,2026-01-04T00:00:00+00:00
8,jotabe95,64.42,3,Anthony Black,ORL,5.6,1.6,1.2,2026-01-04T00:00:00+00:00
8,jotabe95,64.42,4,Paolo Banchero,ORL,4.5,1.4,0.7,2026-01-04T00:00:00+00:00
8,jotabe95,64.42,5,Jaylen Tyson,MEM,2.0,1.2,1.3,2026-01-04T00:00:00+00:00
