winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,alecjp,62.55,1,Shai Gilgeous-Alexander,OKC,5.4,2.0,0.0,2025-12-19T00:00:00+00:00
1,alecjp,62.55,2,Darius Garland,CLE,4.8,1.8,1.2,2025-12-19T00:00:00+00:00
1,alecjp,62.55,3,Kel'el Ware,MIA,5.1,1.6,1.3,2025-12-19T00:00:00+00:00
1,alecjp,62.55,4,Andre Drummond,PHI,2.9,1.4,2.0,2025-12-19T00:00:00+00:00
1,alecjp,62.55,5,Kasparas Jakucionis,CLE,3.0,1.2,3.0,2025-12-19T00:00:00+00:00
2,mattisss,61.07,1,Darius Garland,CLE,4.8,2.0,1.2,2025-12-19T00:00:00+00:00
2,mattisss,61.07,2,Jarrett Allen,CLE,3.9,1.8,1.3,2025-12-19T00:00:00+00:00
2,mattisss,61.07,3,Andre Drummond,PHI,2.9,1.6,2.0,2025-12-19T00:00:00+00:00
2,mattisss,61.07,4,Lonzo Ball,CHI,2.7,1.4,2.5,2025-12-19T00:00:00+00:00
2,mattisss,61.07,5,Kasparas Jakucionis,CLE,3.0,1.2,3.0,2025-12-19T00:00:00+00:00
3,max0507,61.07,1,Bones Hyland,MIN,2.4,2.0,3.0,2025-12-19T00:00:00+00:00
3,max0507,61.07,2,Darius Garland,CLE,4.8,1.8,1.2,2025-12-19T00:00:00+00:00
3,max0507,61.07,3,Andre Drummond,PHI,2.9,1.6,2.0,2025-12-19T00:00:00+00:00
3,max0507,61.07,4,Tyrese Proctor,CLE,2.6,1.4,3.0,2025-12-19T00:00:00+00:00
3,max0507,61.07,5,Kasparas Jakucionis,CLE,3.0,1.2,3.0,2025-12-19T00:00:00+00:00
4,contretemps,60.47,1,Shai Gilgeous-Alexander,OKC,5.4,2.0,0.0,2025-12-19T00:00:00+00:00
4,contretemps,60.47,2,Devin Vassell,SA,3.7,1.8,1.3,2025-12-19T00:00:00+00:00
4,contretemps,60.47,3,Derrick White,BOS,6.3,1.6,0.7,2025-12-19T00:00:00+00:00
4,contretemps,60.47,4,Kel'el Ware,MIA,5.1,1.4,1.3,2025-12-19T00:00:00+00:00
4,contretemps,60.47,5,Lonzo Ball,CHI,2.7,1.2,2.5,2025-12-19T00:00:00+00:00
5,relentlessfsb,60.34,1,Shai Gilgeous-Alexander,OKC,5.4,2.0,0.0,2025-12-19T00:00:00+00:00
5,relentlessfsb,60.34,2,Darius Garland,CLE,4.8,1.8,1.2,2025-12-19T00:00:00+00:00
5,relentlessfsb,60.34,3,Jarrett Allen,CLE,3.9,1.6,1.3,2025-12-19T00:00:00+00:00
5,relentlessfsb,60.34,4,Tyrese Proctor,CLE,2.6,1.4,3.0,2025-12-19T00:00:00+00:00
5,relentlessfsb,60.34,5,Kasparas Jakucionis,CLE,3.0,1.2,3.0,2025-12-19T00:00:00+00:00
6,ceedee88lamb,60.27,1,Sam Hauser,BOS,2.4,2.0,3.0,2025-12-19T00:00:00+00:00
6,ceedee88lamb,60.27,2,Darius Garland,CLE,4.8,1.8,1.2,2025-12-19T00:00:00+00:00
