winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,monkman,58.35,1,Kevin Durant,HOU,5.0,2.8,,2025-11-09T12:00:00+00:00
1,monkman,58.35,2,Anthony Edwards,MIN,4.1,2.4,,2025-11-09T12:00:00+00:00
1,monkman,58.35,3,Andrew Nembhard,IND,2.8,4.6,,2025-11-09T12:00:00+00:00
1,monkman,58.35,4,Andre Drummond,PHI,3.5,4.0,,2025-11-09T12:00:00+00:00
1,monkman,58.35,5,Josh Hart,NYK,2.3,3.3,,2025-11-09T12:00:00+00:00
2,johnny1108,57.93,1,Andrew Nembhard,IND,2.8,5.0,,2025-11-09T12:00:00+00:00
2,johnny1108,57.93,2,Isaiah Jackson,IND,1.9,4.6,,2025-11-09T12:00:00+00:00
2,johnny1108,57.93,3,Caris LeVert,DET,2.3,4.6,,2025-11-09T12:00:00+00:00
2,johnny1108,57.93,4,Andre Drummond,PHI,3.5,4.0,,2025-11-09T12:00:00+00:00
2,johnny1108,57.93,5,Jay Huff,IND,2.5,4.2,,2025-11-09T12:00:00+00:00
3,adamreed123,57.59,1,Anfernee Simons,BOS,4.2,4.1,,2025-11-09T12:00:00+00:00
3,adamreed123,57.59,2,Andre Drummond,PHI,3.5,4.4,,2025-11-09T12:00:00+00:00
3,adamreed123,57.59,3,Andrew Nembhard,IND,2.8,4.6,,2025-11-09T12:00:00+00:00
3,adamreed123,57.59,4,Isaiah Jackson,IND,1.9,4.2,,2025-11-09T12:00:00+00:00
3,adamreed123,57.59,5,Noah Clowney,BKN,1.0,4.2,,2025-11-09T12:00:00+00:00
4,jasper45,57.33,1,Shai Gilgeous-Alexander,OKC,5.2,2.0,,2025-11-09T12:00:00+00:00
4,jasper45,57.33,2,Giannis Antetokounmpo,MIL,4.6,1.8,,2025-11-09T12:00:00+00:00
4,jasper45,57.33,3,Jalen Suggs,ORL,3.6,3.6,,2025-11-09T12:00:00+00:00
4,jasper45,57.33,4,Andre Drummond,PHI,3.5,4.0,,2025-11-09T12:00:00+00:00
4,jasper45,57.33,5,Andrew Nembhard,IND,2.8,4.2,,2025-11-09T12:00:00+00:00
5,zuuul,56.64,1,Karl-Anthony Towns,NYK,4.2,2.7,,2025-11-09T12:00:00+00:00
5,zuuul,56.64,2,Rudy Gobert,MIN,4.7,3.4,,2025-11-09T12:00:00+00:00
5,zuuul,56.64,3,Anfernee Simons,BOS,4.2,3.7,,2025-11-09T12:00:00+00:00
5,zuuul,56.64,4,Reed Sheppard,HOU,3.0,3.3,,2025-11-09T12:00:00+00:00
5,zuuul,56.64,5,Neemias Queta,BOS,1.5,2.7,,2025-11-09T12:00:00+00:00
6,osuu,56.08,1,Tyrese Maxey,PHI,4.6,2.0,,2025-11-09T12:00:00+00:00
6,osuu,56.08,2,Josh Hart,NYK,2.3,3.9,,2025-11-09T12:00:00+00:00
6,osuu,56.08,3,Andre Drummond,PHI,3.5,4.2,,2025-11-09T12:00:00+00:00
6,osuu,56.08,4,Andrew Nembhard,IND,2.8,4.4,,2025-11-09T12:00:00+00:00
6,osuu,56.08,5,Quinten Post,GSW,2.6,4.2,,2025-11-09T12:00:00+00:00
