winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,podziemski,95.09,1,Nikola Jokic,DEN,10.4,2.0,,2025-11-12T12:00:00+00:00
1,podziemski,95.09,2,LaMelo Ball,CHA,2.8,4.3,,2025-11-12T12:00:00+00:00
1,podziemski,95.09,3,Daniss Jenkins,DET,4.7,4.6,,2025-11-12T12:00:00+00:00
1,podziemski,95.09,4,Paul Reed,DET,6.3,4.4,,2025-11-12T12:00:00+00:00
1,podziemski,95.09,5,Brandon Williams,DAL,3.1,4.2,,2025-11-12T12:00:00+00:00
2,solankeszn,94.83,1,Nikola Jokic,DEN,10.4,2.0,,2025-11-12T12:00:00+00:00
2,solankeszn,94.83,2,Daniss Jenkins,DET,4.7,4.8,,2025-11-12T12:00:00+00:00
2,solankeszn,94.83,3,LaMelo Ball,CHA,2.8,4.1,,2025-11-12T12:00:00+00:00
2,solankeszn,94.83,4,Brandon Williams,DAL,3.1,4.4,,2025-11-12T12:00:00+00:00
2,solankeszn,94.83,5,Paul Reed,DET,6.3,4.2,,2025-11-12T12:00:00+00:00
3,stottiethehottie,91.58,1,Ryan Rollins,MIL,4.2,2.8,,2025-11-12T12:00:00+00:00
3,stottiethehottie,91.58,2,Caris LeVert,DET,3.2,4.8,,2025-11-12T12:00:00+00:00
3,stottiethehottie,91.58,3,Shaedon Sharpe,POR,5.9,3.0,,2025-11-12T12:00:00+00:00
3,stottiethehottie,91.58,4,Daniss Jenkins,DET,4.7,4.4,,2025-11-12T12:00:00+00:00
3,stottiethehottie,91.58,5,Paul Reed,DET,6.3,4.2,,2025-11-12T12:00:00+00:00
4,devvvvv,91.36,1,Nikola Jokic,DEN,10.4,2.0,,2025-11-12T12:00:00+00:00
4,devvvvv,91.36,2,Bobby Portis,MIL,1.9,4.6,,2025-11-12T12:00:00+00:00
4,devvvvv,91.36,3,Daniss Jenkins,DET,4.7,4.6,,2025-11-12T12:00:00+00:00
4,devvvvv,91.36,4,Brandon Williams,DAL,3.1,4.4,,2025-11-12T12:00:00+00:00
4,devvvvv,91.36,5,Paul Reed,DET,6.3,4.2,,2025-11-12T12:00:00+00:00
5,jonahjohnston67,90.37,1,Jalen Johnson,ATL,5.4,2.7,,2025-11-12T12:00:00+00:00
5,jonahjohnston67,90.37,2,Daniss Jenkins,DET,4.7,4.8,,2025-11-12T12:00:00+00:00
5,jonahjohnston67,90.37,3,Javonte Green,DET,0.8,4.6,,2025-11-12T12:00:00+00:00
5,jonahjohnston67,90.37,4,Paul Reed,DET,6.3,4.4,,2025-11-12T12:00:00+00:00
5,jonahjohnston67,90.37,5,Craig Porter Jr.,CLE,5.2,4.2,,2025-11-12T12:00:00+00:00
6,jrezzy,90.18,1,Daniss Jenkins,DET,4.7,5.0,,2025-11-12T12:00:00+00:00
6,jrezzy,90.18,2,Paul Reed,DET,6.3,4.8,,2025-11-12T12:00:00+00:00
6,jrezzy,90.18,3,LaMelo Ball,CHA,2.8,4.1,,2025-11-12T12:00:00+00:00
6,jrezzy,90.18,4,Derik Queen,NOP,4.3,3.8,,2025-11-12T12:00:00+00:00
6,jrezzy,90.18,5,Matas Buzelis,CHI,3.0,3.0,,2025-11-12T12:00:00+00:00
7,w0rthy,89.76,1,Nikola Jokic,DEN,10.4,2.0,,2025-11-12T12:00:00+00:00
7,w0rthy,89.76,2,Paul Reed,DET,6.3,4.8,,2025-11-12T12:00:00+00:00
7,w0rthy,89.76,3,Caris LeVert,DET,3.2,4.6,,2025-11-12T12:00:00+00:00
7,w0rthy,89.76,4,Daniss Jenkins,DET,4.7,4.4,,2025-11-12T12:00:00+00:00
7,w0rthy,89.76,5,Javonte Green,DET,0.8,4.2,,2025-11-12T12:00:00+00:00
8,badged_user,89.56,1,Nikola Jokic,DEN,10.4,2.0,,2025-11-12T12:00:00+00:00
8,badged_user,89.56,2,Tyrese Proctor,CLE,1.4,4.8,,2025-11-12T12:00:00+00:00
8,badged_user,89.56,3,Daniss Jenkins,DET,4.7,4.6,,2025-11-12T12:00:00+00:00
8,badged_user,89.56,4,Caris LeVert,DET,3.2,4.4,,2025-11-12T12:00:00+00:00
8,badged_user,89.56,5,Paul Reed,DET,6.3,4.2,,2025-11-12T12:00:00+00:00
