player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Keegan Murray,SAC,355,3.0,3.0,5,1,2026-03-29T00:00:00+00:00
Bruce Brown,DEN,176,0.9,3.0,5,2,2026-03-29T00:00:00+00:00
Drew Eubanks,TOR,134,1.4,3.0,5,3,2026-03-29T00:00:00+00:00
Jaylen Wells,MEM,133,2.1,3.0,5,4,2026-03-29T00:00:00+00:00
Keon Ellis,SAC,93,0,3.0,5,5,2026-03-29T00:00:00+00:00
