player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Yanic Konan Niederhauser,SAS,799,2.9,3.0,5,1,2026-01-14T23:59:00Z
Brook Lopez,MIL,522,1.8,3.0,5,2,2026-01-14T23:59:00Z
Brice Sensabaugh,IND,248,7.9,3.0,5,3,2026-01-14T23:59:00Z
Jordan Miller,MIA,173,3.0,3.0,5,4,2026-01-14T23:59:00Z
Zeke Nnaji,DEN,139,1.0,3.0,5,5,2026-01-14T23:59:00Z
