player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Jaylen Wells,MEM,906,1.4,3.0,5,1,2026-03-28T12:00:00.000000+00:00
Adem Bona,PHI,699,0.8,3.0,5,2,2026-03-28T12:00:00.000000+00:00
Jaylin Williams,OKC,557,2.9,3.0,5,3,2026-03-28T12:00:00.000000+00:00
Josh Hart,NY,334,2.7,3.0,5,4,2026-03-28T12:00:00.000000+00:00
Marcus Smart,LAL,303,2.6,3.0,5,5,2026-03-28T12:00:00.000000+00:00
