player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Kris Dunn,LAC,484,1.6,3.0,5,1,2026-03-28T12:00:00.000000+00:00
Jaylin Williams,OKC,242,0.7,3.0,5,2,2026-03-28T12:00:00.000000+00:00
Chris Paul,SA,230,0.5,3.0,5,3,2026-03-28T12:00:00.000000+00:00
Derik Queen,NO,211,3.6,3.0,5,4,2026-03-28T12:00:00.000000+00:00
Buddy Hield,ATL,186,1.9,3.0,5,5,2026-03-28T12:00:00.000000+00:00
