player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Jeremy Sochan,SAS,759,0,3.0,5,1,2025-12-10T00:00:00+00:00
Jaylin Williams,OKC,741,2.1,3.0,5,2,2025-12-10T00:00:00+00:00
Jaxson Hayes,LAL,413,0.6,3.0,5,3,2025-12-10T00:00:00+00:00
Dalton Knecht,LAL,385,0.3,3.0,5,4,2025-12-10T00:00:00+00:00
Jarred Vanderbilt,LAL,203,0,3.0,5,5,2025-12-10T00:00:00+00:00
