player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Isaiah Collier,UTA,851,1.7,3.0,5,1,2025-11-10T12:00:00+00:00
Javonte Green,DET,227,2.8,3.0,5,2,2025-11-10T12:00:00+00:00
Chris Paul,SAS,226,0,3.0,5,3,2025-11-10T12:00:00+00:00
Brook Lopez,MIL,211,1.0,3.0,4,4,2025-11-10T12:00:00+00:00
Brandon Williams,DAL,204,2.2,3.0,2,5,2025-11-10T12:00:00+00:00
