player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Cameron Johnson,BKN,1800,2.8,3.0,5,1,2025-11-19T00:00:00+00:00
Caleb Love,CLE,1400,1.1,3.0,5,2,2025-11-19T00:00:00+00:00
Justin Edwards,PHI,222,1.1,3.0,2,3,2025-11-19T00:00:00+00:00
Gui Santos,GSW,186,0.9,3.0,5,4,2025-11-19T00:00:00+00:00
Klay Thompson,DAL,185,1.9,3.0,5,5,2025-11-19T00:00:00+00:00
