player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Anthony Black,ORL,1100,3.2,3.0,5,1,2026-03-28T12:00:00.000000+00:00
Bobby Portis,MIL,794,2.3,3.0,3,2,2026-03-28T12:00:00.000000+00:00
Pelle Larsson,MIA,727,1.0,3.0,4,3,2026-03-28T12:00:00.000000+00:00
Kyle Kuzma,MIL,296,1.7,3.0,5,4,2026-03-28T12:00:00.000000+00:00
Jaylin Williams,OKC,199,2.7,3.0,5,5,2026-03-28T12:00:00.000000+00:00
