player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Gradey Dick,TOR,1500,-0.3,3.0,5,1,2025-12-09T00:00:00+00:00
Ja'Kobe Walter,TOR,708,1.4,3.0,5,2,2025-12-09T00:00:00+00:00
Collin Murray-Boyles,MIA,594,1.8,3.0,5,3,2025-12-09T00:00:00+00:00
Ochai Agbaji,BKN,417,1.1,3.0,5,4,2025-12-09T00:00:00+00:00
Tyler Kolek,NYK,367,0.7,3.0,5,5,2025-12-09T00:00:00+00:00
