player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Brook Lopez,MIL,2000,1.1,3.0,5,1,2026-01-01T00:00:00+00:00
Brice Sensabaugh,UTA,1800,1.9,3.0,5,2,2026-01-01T00:00:00+00:00
Walter Clayton Jr.,PHX,1000,1.4,3.0,5,3,2026-01-01T00:00:00+00:00
Nique Clifford,DEN,108,0.9,3.0,5,4,2026-01-01T00:00:00+00:00
Taylor Hendricks,UTA,105,0.5,3.0,4,5,2026-01-01T00:00:00+00:00
