player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Brook Lopez,MIL,2900,2.0,3.0,5,1,2025-12-30T00:00:00+00:00
Brice Sensabaugh,UTA,1400,1.0,3.0,5,2,2025-12-30T00:00:00+00:00
Jaden Ivey,DET,829,1.7,3.0,5,3,2025-12-30T00:00:00+00:00
Sam Hauser,BOS,392,0.9,3.0,5,4,2025-12-30T00:00:00+00:00
Christian Koloko,TOR,285,0.5,3.0,4,5,2025-12-30T00:00:00+00:00
