player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Klay Thompson,DAL,797,1.6,3.0,5,1,2026-03-28T12:00:00.000000+00:00
Dwight Powell,DAL,440,0.9,3.0,5,2,2026-03-28T12:00:00.000000+00:00
Naji Marshall,DAL,403,0.8,3.0,5,3,2026-03-28T12:00:00.000000+00:00
Brandon Williams,DAL,398,0.7,3.0,5,4,2026-03-28T12:00:00.000000+00:00
Quenton Jackson,IND,233,5.6,3.0,3,5,2026-03-28T12:00:00.000000+00:00
