player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Jared McCain,PHI,1400,1.3,3.0,5,1,2025-12-07T00:00:00+00:00
Jaylin Williams,OKC,1100,1.3,3.0,5,2,2025-12-07T00:00:00+00:00
KJ Simpson,DEN,519,2.5,3.0,4,3,2025-12-07T00:00:00+00:00
Buddy Hield,PHI,290,1.7,3.0,4,4,2025-12-07T00:00:00+00:00
Quinten Post,GSW,278,3.1,3.0,4,5,2025-12-07T00:00:00+00:00
