player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Kentavious Caldwell-Pope,DEN,317,2.4,3.0,5,1,2025-12-15T00:00:00
Brook Lopez,MIL,95,0.0,3.0,4,2,2025-12-15T00:00:00
Kevin Love,CLE,93,0.0,3.0,5,3,2025-12-15T00:00:00
Bruce Brown,TOR,67,1.8,3.0,5,4,2025-12-15T00:00:00
Walter Clayton Jr.,UTA,50,0.4,3.0,5,5,2025-12-15T00:00:00
