player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Tyler Kolek,NYK,1600,3.9,3.0,5,1,2025-12-23T00:00:00+00:00
Jared McCain,PHI,532,2.0,3.0,5,2,2025-12-23T00:00:00+00:00
Brook Lopez,MIL,493,2.0,3.0,4,3,2025-12-23T00:00:00+00:00
Branden Carlson,UTA,213,0.1,3.0,5,4,2025-12-23T00:00:00+00:00
Bones Hyland,LAC,176,2.5,3.0,5,5,2025-12-23T00:00:00+00:00
