player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Jared McCain,PHI,2300,0.7,3.0,5,1,2025-11-30T00:00:00+00:00
Xavier Tillman,MEM,226,2.0,3.0,5,2,2025-11-30T00:00:00+00:00
Robert Williams III,TOR,216,2.2,3.0,5,3,2025-11-30T00:00:00+00:00
Adem Bona,PHI,178,0.8,3.0,5,4,2025-11-30T00:00:00+00:00
Sam Hauser,BOS,152,1.6,3.0,5,5,2025-11-30T00:00:00+00:00
