player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Will Riley,WAS,2000,1.6,3.0,5,1,2026-03-30T00:00:00+00:00
Ousmane Dieng,MIL,1100,1.1,3.0,5,2,2026-03-30T00:00:00+00:00
Devin Carter,SAC,776,2.9,3.0,4,3,2026-03-30T00:00:00+00:00
Jericho Sims,MIL,441,1.6,3.0,3,4,2026-03-30T00:00:00+00:00
Ja'Kobe Walter,TOR,255,1.8,3.0,5,5,2026-03-30T00:00:00+00:00
