player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Jared McCain,PHI,1400,2.0,3.0,5,1,2025-11-25T00:00:00+00:00
Justin Edwards,PHI,1100,1.2,3.0,4,2,2025-11-25T00:00:00+00:00
Jaxson Hayes,LAL,1000,2.0,3.0,5,3,2025-11-25T00:00:00+00:00
Corey Kispert,WAS,671,3.6,3.0,5,4,2025-11-25T00:00:00+00:00
Kris Dunn,LAC,595,2.8,3.0,5,5,2025-11-25T00:00:00+00:00
