player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Buddy Hield,PHI,935,0.5,3.0,5,1,2026-03-28T12:00:00.000000+00:00
Chris Paul,GS,503,0.7,3.0,5,2,2026-03-28T12:00:00.000000+00:00
Al Horford,BOS,498,0.7,3.0,5,3,2026-03-28T12:00:00.000000+00:00
Brook Lopez,MIL,446,0.5,3.0,5,4,2026-03-28T12:00:00.000000+00:00
Bub Carrington,WSH,303,2.3,3.0,5,5,2026-03-28T12:00:00.000000+00:00
