player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Cody Williams,SAC,2800,2.0,3.0,3,1,2026-04-01T12:00:00+00:00
Kobe Brown,WAS,1500,3.7,3.0,4,2,2026-04-01T12:00:00+00:00
Leonard Miller,CHI,1300,1.5,3.0,5,3,2026-04-01T12:00:00+00:00
Gary Trent Jr.,MIL,1200,0.0,3.0,4,4,2026-04-01T12:00:00+00:00
Ousmane Dieng,OKC,1100,5.2,3.0,2,5,2026-04-01T12:00:00+00:00
