player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Dyson Daniels,ATL,950,2.3,3.0,5,1,2026-03-28T12:00:00.000000+00:00
Collin Murray-Boyles,TOR,323,2.0,3.0,5,2,2026-03-28T12:00:00.000000+00:00
Sandro Mamukelashvili,TOR,219,1.5,3.0,5,3,2026-03-28T12:00:00.000000+00:00
Jaylen Wells,MEM,147,1.6,3.0,5,4,2026-03-28T12:00:00.000000+00:00
Jarred Vanderbilt,LAL,118,1.8,3.0,5,5,2026-03-28T12:00:00.000000+00:00
