player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Aaron Holiday,HOU,576,1.6,3.0,5,1,2025-11-26T00:00:00+00:00
Josh Okogie,PHX,416,0.5,3.0,5,2,2025-11-26T00:00:00+00:00
Yves Missi,NOP,324,2.4,3.0,5,3,2025-11-26T00:00:00+00:00
Gary Payton II,POR,291,0.0,3.0,4,4,2025-11-26T00:00:00+00:00
Caleb Love,CLE,183,0.1,3.0,5,5,2025-11-26T00:00:00+00:00
