player,team,draft_count,actual_rs,actual_card_boost,avg_finish,rank,saved_at
Ace Bailey,UTA,4400,3.7,3.0,5,1,2025-11-13T12:00:00+00:00
Kyle Filipowski,UTA,945,2.3,3.0,5,2,2025-11-13T12:00:00+00:00
Mouhamed Gueye,ATL,797,1.1,3.0,5,3,2025-11-13T12:00:00+00:00
Nick Richards,LAC,724,0.6,3.0,3,4,2025-11-13T12:00:00+00:00
Jeremiah Robinson-Earl,NOP,421,1.4,3.0,5,5,2025-11-13T12:00:00+00:00
